generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
3.000000,5876.055721,0.280140,10.000000,62.749916,18.000000,0.890806,1.173284,0.838329,8.585974,0.871502,55.611228,1.250000,1.585631,18.000000,0.095315,0.197941,0.344884,13.399,0.541258,489.54,158.71,109.1,0.011209,0.988791,0,1,0.000000,0.000000,0.000000
3.000000,4624.542255,0.450000,17.423218,51.609428,39.877992,0.550000,1.034372,0.796836,7.528669,0.743610,78.642980,1.430680,2.400000,23.039215,0.014143,0.014489,0.060714,9.818,0.035673,173.68,9.91,93.3,0.009611,0.990389,0,1,0.000000,0.000000,0.000000
2.893242,6854.788723,0.211390,10.540299,66.282914,37.754344,0.597385,1.008655,0.719758,8.121400,0.661175,94.568070,1.489402,1.670470,25.013426,0.108637,0.219228,0.439849,17.989,0.529713,322.53,133.35,83.1,0.015825,0.984175,0,1,0.000000,0.000000,0.000000
1.967960,7800.000000,0.248126,15.195243,73.632576,48.000000,0.561950,1.395580,0.074143,7.929484,0.692493,82.914763,1.260871,1.445792,36.883279,0.104935,0.218225,0.572319,7.902,0.551688,258.43,139.03,87.9,0.011539,0.988461,0,1,0.000000,0.000000,0.000000
2.577224,5999.684847,0.161580,11.720153,63.641929,29.699530,0.917452,1.015705,0.002469,8.490681,0.875692,43.218497,1.250000,1.929188,41.996658,0.170390,0.395647,0.575057,12.589,1.448656,589.67,318.75,96.6,0.009158,0.990842,0,1,0.000000,0.000000,0.000000
3.000000,6913.707817,0.193432,11.165814,80.866436,43.869043,0.801169,1.152577,0.000000,8.143951,0.900363,42.000000,1.597149,1.507013,38.485094,0.199106,0.470229,0.652451,13.224,1.667121,635.09,389.51,104.8,0.009140,0.990860,0,1,0.000000,0.000000,0.000000
2.328267,6294.598224,0.388121,20.896315,60.877137,48.000000,0.950000,1.248978,0.543286,8.446648,0.620000,81.542807,1.253433,1.551146,33.658140,0.072678,0.154964,0.246006,10.065,0.321903,382.24,88.39,82.5,0.012613,0.987387,0,1,0.000000,0.000000,0.000000
2.436550,6091.923630,0.149036,12.764721,68.320939,29.621360,0.679376,1.106294,0.188738,7.836628,0.785701,107.881689,1.307901,1.417842,29.474959,0.479797,0.386171,0.575255,13.803,0.933990,516.22,279.14,98.5,0.013959,0.986041,1,1,0.000000,0.000000,0.000000
1.478176,5081.361963,0.378869,23.317922,57.889757,48.000000,0.835073,1.322275,0.285514,7.897043,0.632875,83.700482,1.254627,1.629152,25.070257,0.045316,0.023019,0.157160,2.973,0.094460,90.72,13.40,84.2,0.013048,0.986952,1,1,0.000000,0.000000,0.000000
3.000000,7635.206492,0.080000,10.000000,59.305317,44.582340,0.550000,1.000000,0.569438,8.502232,0.950000,64.326145,1.539802,2.017220,41.065998,0.221569,0.516460,0.582426,25.000,1.576705,824.48,451.39,101.2,0.008898,0.991102,0,1,0.000000,0.000000,0.000000
1.934211,7800.000000,0.371844,14.819127,53.250075,47.196685,0.902674,1.194832,0.000000,7.964138,0.719898,87.274385,1.662876,1.506123,31.121691,0.431485,0.346674,0.543449,10.667,1.183366,449.46,229.60,90.4,0.012807,0.987193,1,1,0.000000,0.000000,0.000000
1.744416,6316.576516,0.278746,16.515635,58.742578,41.028642,0.824131,1.336798,0.193459,8.292262,0.752300,106.119812,1.643892,1.803051,31.004387,0.259271,0.184963,0.422661,10.248,0.661423,322.21,128.02,94.4,0.015462,0.984538,1,1,0.000000,0.000000,0.000000
2.368883,6798.787837,0.136390,16.475110,69.396518,35.379492,0.663353,1.091473,0.222135,8.367969,0.686978,88.861966,1.623074,1.794628,19.905165,0.131932,0.293146,0.615995,7.262,0.705176,319.97,185.27,90.5,0.013042,0.986958,0,1,0.000000,0.000000,0.000000
2.453235,7800.000000,0.431901,16.312960,63.368704,46.249263,0.670172,1.450000,0.083176,7.502468,0.698981,89.634020,1.380015,1.987258,42.000000,0.146933,0.081997,0.516336,3.280,0.426723,108.64,52.73,87.8,0.013364,0.986636,1,1,0.000000,0.000000,0.000000
2.883509,6033.773063,0.296238,14.953236,65.544792,45.770142,0.673160,1.259817,1.000000,8.800000,0.620000,80.837243,1.494558,2.400000,29.159290,0.091540,0.187984,0.350982,15.032,0.385430,325.00,107.23,78.0,0.015241,0.984759,0,1,0.000000,0.000000,0.000000
2.601532,5871.913278,0.305086,11.704303,65.267367,37.525280,0.859410,1.201206,0.015566,8.210397,0.828924,87.400166,1.266023,1.780793,19.563349,0.515474,0.419997,0.554920,15.541,1.244018,614.03,320.29,101.1,0.014019,0.985981,1,1,0.000000,0.000000,0.000000
2.974824,6536.535339,0.107531,19.825398,66.516553,33.442402,0.833036,1.108649,0.000000,8.110189,0.652218,99.609850,1.551091,1.723828,18.000000,0.283798,0.208982,0.575437,4.390,0.729852,231.83,125.40,90.3,0.013242,0.986758,1,1,0.000000,0.000000,0.000000
2.559826,5908.818272,0.132930,18.916137,59.064823,18.143231,0.637036,1.259929,0.065446,8.151265,0.776770,88.742907,1.521809,1.388914,30.536467,0.141441,0.320736,0.563989,9.131,0.720420,432.34,229.21,98.2,0.013053,0.986947,0,1,0.000000,0.000000,0.000000
2.982211,7800.000000,0.292697,15.120111,61.999704,48.000000,0.609956,1.399853,0.000000,8.688616,0.667892,91.659493,1.293282,1.452185,42.000000,0.450054,0.358256,0.732596,6.595,1.036045,319.66,220.13,83.9,0.010976,0.989024,1,1,0.000000,0.000000,0.000000
1.993085,7519.354448,0.080000,17.831888,53.319474,41.756427,0.853347,1.275446,0.204493,8.800000,0.620000,86.827129,1.303029,2.081849,29.587423,0.338325,0.260912,0.582309,5.414,1.377208,271.89,148.82,79.4,0.012773,0.987227,1,1,0.000000,0.000000,0.000000
3.000000,3625.441126,0.208385,10.000000,64.959263,39.616271,0.860879,1.204549,0.656241,8.143114,0.832932,42.000000,1.267086,2.340246,24.596382,0.144848,0.316969,0.364495,23.862,0.602729,708.92,242.89,89.5,0.009140,0.990860,0,1,0.000000,0.000000,0.000000
3.000000,6396.339622,0.244259,10.167692,82.000000,22.342624,0.550000,1.450000,0.000000,8.800000,0.940062,43.639592,1.593877,1.767813,21.218158,0.586129,0.482094,0.650027,16.016,1.038675,682.37,416.94,117.3,0.010981,0.989019,1,1,0.000000,0.000000,0.000000
3.000000,6965.458877,0.299582,10.797504,57.270649,36.301838,0.746750,1.067989,0.318025,8.185319,0.620000,100.254909,1.750000,1.328030,30.779047,0.505801,0.411753,0.725060,8.022,1.833201,344.60,234.86,78.0,0.013855,0.986145,1,1,0.000000,0.000000,0.000000
2.597635,5259.053983,0.272138,13.336932,77.808827,48.000000,0.828695,1.450000,0.224119,8.458573,0.665903,109.274112,1.250000,1.606960,39.450831,0.138881,0.312234,0.557203,9.996,0.995030,365.21,191.28,83.7,0.013620,0.986380,0,1,0.000000,0.000000,0.000000
2.104834,7515.721168,0.080000,16.981489,58.419700,45.121312,0.640377,1.131703,0.194707,8.038653,0.763972,85.811862,1.666663,2.176332,32.446999,0.204008,0.130618,0.544407,4.919,0.647580,179.40,91.81,96.2,0.015414,0.984586,1,1,0.000000,0.000000,0.000000
2.842656,7293.489544,0.173513,10.373688,81.713607,44.042228,0.707128,1.122637,0.000000,7.966109,0.641858,102.311936,1.378417,1.641275,33.001668,0.457190,0.363260,0.730633,7.740,1.177186,312.33,214.51,79.6,0.015768,0.984232,1,1,0.000000,0.000000,0.000000
2.803788,6114.649288,0.245009,17.243238,74.632789,45.506313,0.869362,1.212371,0.036386,7.915322,0.677419,47.755066,1.316861,2.337225,18.014312,0.236322,0.163742,0.560883,3.855,0.944700,193.56,102.05,85.1,0.011092,0.988908,1,1,0.000000,0.000000,0.000000
2.951153,7800.000000,0.295971,10.836198,59.812292,47.770398,0.582724,1.071964,0.657586,7.375572,0.741357,97.227199,1.257076,1.744201,38.160027,0.114029,0.231345,0.397611,21.322,0.619161,422.17,157.79,90.1,0.016100,0.983900,0,1,0.000000,0.000000,0.000000
1.933707,5825.348975,0.365658,12.531258,59.742786,30.998267,0.639096,1.264464,0.303350,8.462477,0.656054,105.407843,1.709453,1.300000,32.339281,0.133353,0.290962,0.511092,14.579,0.727350,365.54,175.62,82.5,0.015639,0.984361,0,1,0.000000,0.000000,0.000000
2.298180,7380.441525,0.281608,14.904479,57.388231,24.588333,0.864286,1.075707,0.000000,8.324045,0.793221,98.721270,1.338644,1.977506,33.566130,0.387930,0.305385,0.560115,8.868,1.270280,423.28,222.86,99.4,0.013075,0.986925,1,1,0.000000,0.000000,0.000000
3.000000,5839.321688,0.219709,11.204804,66.810421,41.787281,0.725529,1.055254,0.374310,8.252455,0.890499,110.000000,1.256183,2.400000,21.166502,0.183412,0.422254,0.614731,16.301,1.443800,598.66,345.94,99.6,0.014048,0.985952,0,1,0.000000,0.000000,0.000000
2.538201,7706.268845,0.184335,10.953272,63.590417,18.407887,0.550000,1.000000,0.090685,8.800000,0.826171,47.153642,1.616756,1.679450,42.000000,0.606347,0.503193,0.683656,14.231,1.242566,595.15,382.47,93.5,0.009202,0.990798,1,1,0.000000,0.000000,0.000000
2.617199,6707.070959,0.080000,20.461811,65.838081,25.096308,0.726363,1.024321,0.332378,8.041169,0.800871,64.169486,1.703868,1.573712,42.000000,0.056950,0.094014,0.542967,2.631,0.660501,135.72,69.27,100.4,0.010484,0.989516,0,1,0.000000,0.000000,0.000000
1.819036,5520.847633,0.222371,13.209495,50.000000,46.241213,0.711688,1.402438,0.000000,8.171183,0.641961,73.479757,1.292051,1.995007,25.055629,0.325517,0.242221,0.479976,12.449,0.873500,317.07,143.06,80.7,0.011760,0.988240,1,1,0.000000,0.000000,0.000000
2.705471,7240.197703,0.340899,24.000000,59.812138,42.279173,0.642838,1.252423,0.845579,8.800000,0.742227,78.645742,1.272510,2.343269,38.075575,0.277339,0.211113,0.331065,12.904,0.348356,463.23,144.16,94.2,0.009796,0.990204,1,1,0.000000,0.000000,0.000000
2.709852,4842.647552,0.144258,21.352611,70.994963,48.000000,0.687862,1.065938,0.160720,8.478067,0.877139,110.000000,1.352486,1.575543,18.605936,0.426399,0.340872,0.494367,12.989,0.627387,591.93,275.07,111.4,0.013651,0.986349,1,1,0.000000,0.000000,0.000000
1.387599,7297.074878,0.080000,11.759746,67.991720,40.475823,0.635277,1.324869,0.228554,8.800000,0.835426,42.000000,1.538626,1.970491,32.029500,0.580735,0.477905,0.520000,20.615,1.056862,751.46,367.31,93.3,0.009155,0.990845,1,1,0.000000,0.000000,0.000000
2.008331,5653.900033,0.206928,16.535423,54.083068,46.402408,0.550000,1.085719,0.776284,8.702455,0.899294,82.227588,1.654707,1.687352,42.000000,0.113243,0.228872,0.374357,22.366,0.595535,538.11,189.36,112.5,0.015421,0.984579,0,1,0.000000,0.000000,0.000000
2.018960,6753.178560,0.325287,14.899271,57.955823,18.271926,0.595832,1.124105,0.448022,8.800000,0.701139,50.962249,1.739883,1.589741,34.163274,0.497609,0.408296,0.535408,13.240,0.771806,523.30,263.37,88.1,0.009251,0.990749,1,1,0.000000,0.000000,0.000000
2.337868,5476.085519,0.083212,12.183229,69.839567,38.180218,0.619451,1.249077,0.726240,7.578423,0.622998,77.241454,1.480657,2.046693,36.873807,0.044059,0.078190,0.279753,7.916,0.236982,170.42,44.82,78.5,0.011721,0.988279,0,1,0.000000,0.000000,0.000000
2.641837,7173.045377,0.272775,11.527463,66.909414,18.638822,0.572917,1.406939,0.000000,8.116549,0.667605,42.000000,1.636226,1.619371,24.451838,0.197253,0.466063,0.678771,11.607,0.989282,448.64,286.25,83.0,0.009140,0.990860,0,1,0.000000,0.000000,0.000000
3.000000,6773.053856,0.080000,10.823856,59.979540,40.098191,0.662883,1.269424,0.373923,7.996506,0.872378,97.849900,1.526038,1.927503,35.933121,0.205456,0.481726,0.691253,14.995,1.825302,595.01,386.63,100.5,0.013783,0.986217,0,1,0.000000,0.000000,0.000000
1.068185,6494.044506,0.316746,13.106820,66.306946,38.230408,0.861115,1.384314,0.000000,8.760601,0.826148,42.000000,1.250000,1.737624,26.427943,0.153558,0.354425,0.310178,20.568,0.459076,923.91,269.38,98.9,0.009194,0.990806,0,1,0.000000,0.000000,0.000000
2.744726,6541.222933,0.450000,11.295956,55.858812,45.592861,0.764676,1.394715,0.533143,7.446512,0.644280,84.480435,1.507050,2.389216,27.746806,0.036675,0.056006,0.190332,12.664,0.205626,185.55,33.20,81.0,0.013636,0.986364,0,1,0.000000,0.000000,0.000000
3.000000,6009.490460,0.343107,10.000000,53.326649,37.828221,0.737399,1.000000,0.270809,8.157584,0.736983,107.179705,1.441484,1.491515,34.398500,0.196085,0.458632,0.650035,14.804,1.851919,508.91,310.96,91.0,0.013917,0.986083,0,1,0.000000,0.000000,0.000000
1.525574,7678.226329,0.158613,11.994858,52.340375,37.846738,0.599763,1.012891,0.931292,8.080287,0.796494,52.329987,1.460005,1.527025,25.190511,0.136980,0.299583,0.411266,19.444,0.869254,567.85,219.53,99.8,0.011139,0.988861,0,1,0.000000,0.000000,0.000000
1.739869,5681.756287,0.305178,14.534591,51.638220,33.447492,0.804135,1.422859,0.048367,8.326446,0.620000,108.200711,1.637124,1.940587,25.938597,0.227817,0.157215,0.440927,7.664,0.661906,216.36,89.68,78.0,0.013445,0.986555,1,1,0.000000,0.000000,0.000000
2.950390,7800.000000,0.080000,11.617835,50.000000,37.920190,0.836179,1.302048,0.048586,8.515590,0.653444,96.944557,1.298075,1.602063,31.512148,0.275319,0.189759,0.734988,3.381,2.576252,165.12,114.08,82.2,0.013475,0.986525,1,1,0.000000,0.000000,0.000000
2.656696,6656.754249,0.342860,24.000000,66.182541,44.153338,0.740764,1.297066,0.481502,8.103797,0.660837,80.395095,1.506830,2.092872,20.267492,0.042919,0.012626,0.321200,0.734,0.078222,25.42,7.68,84.2,0.013188,0.986812,1,1,0.000000,0.000000,0.000000
2.208476,5453.318566,0.361097,14.486707,60.670731,48.000000,0.575376,1.450000,0.026509,7.767284,0.743937,94.530037,1.250000,1.300000,30.836450,0.111842,0.232118,0.477986,14.596,0.601052,353.58,158.87,93.3,0.013636,0.986364,0,1,0.000000,0.000000,0.000000
2.208510,7800.000000,0.214018,14.859968,50.000000,46.921845,0.896067,1.245929,0.079933,7.933360,0.620000,96.445581,1.656118,2.162712,42.000000,0.263258,0.187676,0.579220,4.622,1.350844,196.62,107.05,78.0,0.013278,0.986722,1,1,0.000000,0.000000,0.000000
2.481411,7308.085675,0.080000,10.000000,60.072179,18.000000,0.939966,1.037299,0.565750,8.122012,0.620000,42.000000,1.581992,1.608161,36.499837,0.138754,0.315673,0.428631,13.238,0.804827,446.90,180.06,75.2,0.009140,0.990860,0,1,0.000000,0.000000,0.000000
3.000000,6871.119639,0.115454,14.315058,61.626907,42.438449,0.671343,1.096017,0.167832,7.894434,0.751472,90.583304,1.737748,1.454254,32.380855,0.393134,0.304285,0.677854,7.310,1.205683,330.15,210.37,94.3,0.011558,0.988442,1,1,0.000000,0.000000,0.000000
2.372827,6931.427530,0.408309,10.442404,65.774113,39.008602,0.843258,1.171970,0.023033,8.274418,0.850919,110.000000,1.277715,1.751163,19.839096,0.183110,0.423226,0.561477,17.514,1.255343,627.75,331.32,101.6,0.013903,0.986097,0,1,0.000000,0.000000,0.000000
2.409952,5602.683748,0.379534,19.922109,73.565396,28.919356,0.653332,1.180634,0.711334,8.159943,0.727053,104.713910,1.537522,1.354621,23.923748,0.176558,0.125791,0.248520,11.510,0.196663,360.18,84.14,98.4,0.015588,0.984412,1,1,0.000000,0.000000,0.000000
2.955653,6169.614216,0.290785,17.114298,57.304227,48.000000,0.760759,1.049086,0.951404,8.119738,0.620000,97.745870,1.750000,1.445390,30.714846,0.123401,0.070999,0.316606,6.202,0.366732,136.08,40.50,78.0,0.015433,0.984567,1,1,0.000000,0.000000,0.000000
2.933930,6181.511716,0.310721,23.418000,59.327407,39.963254,0.574873,1.203644,0.802474,8.800000,0.698948,81.740226,1.290914,1.566879,35.230800,0.334689,0.263451,0.349275,15.002,0.332282,515.99,169.41,89.6,0.013795,0.986205,1,1,0.000000,0.000000,0.000000
2.652513,7762.478432,0.356692,10.000000,63.490699,18.000000,0.550000,1.045515,0.181867,8.800000,0.863285,44.129097,1.579357,1.595960,41.916708,0.563062,0.460329,0.658874,15.011,1.291375,590.31,365.60,107.8,0.010988,0.989012,1,1,0.000000,0.000000,0.000000
2.345878,7532.750949,0.434969,22.765292,71.110497,41.712476,0.672049,1.377771,0.195341,8.087337,0.620000,98.362884,1.358252,1.780663,25.769843,0.054204,0.015576,0.400087,0.700,0.130529,23.62,8.88,85.8,0.013328,0.986672,1,1,0.000000,0.000000,0.000000
1.688954,6244.378118,0.367854,13.564803,61.419955,43.936867,0.839794,1.126737,0.557268,8.236361,0.691275,98.655725,1.746786,1.604675,20.097038,0.046131,0.076596,0.247633,12.657,0.252080,209.27,48.71,86.8,0.015477,0.984523,0,1,0.000000,0.000000,0.000000
2.501625,5940.618261,0.225103,17.624089,72.438859,45.433744,0.675934,1.273667,0.223363,7.885921,0.686646,110.000000,1.292821,1.426434,18.000000,0.345371,0.265109,0.526619,9.066,0.517930,338.31,167.47,86.3,0.014045,0.985955,1,1,0.000000,0.000000,0.000000
2.620732,5997.955794,0.176753,18.134374,76.057479,45.518445,0.848223,1.206431,0.244389,7.899928,0.651810,42.000000,1.451541,2.400000,36.428006,0.367687,0.290455,0.556873,6.341,0.885243,332.74,174.18,82.0,0.009141,0.990859,1,1,0.000000,0.000000,0.000000
2.969641,6949.735458,0.327909,14.957500,66.380856,45.805560,0.634257,1.219705,0.639203,7.951525,0.668958,102.978690,1.301799,1.319851,36.972680,0.114864,0.246282,0.393229,15.960,0.463095,410.06,151.57,84.1,0.015837,0.984163,0,1,0.000000,0.000000,0.000000
2.912820,6110.563409,0.385673,22.683037,68.170014,29.443661,0.777992,1.039969,0.075898,8.250799,0.799826,110.000000,1.565133,1.686022,18.921938,0.331262,0.255637,0.512481,7.313,0.615345,390.48,188.11,109.0,0.012862,0.987138,1,1,0.000000,0.000000,0.000000
2.681704,6731.967276,0.268110,10.071151,67.014445,34.347583,0.623699,1.084515,0.498375,8.342565,0.792929,110.000000,1.559474,1.632498,34.264230,0.207791,0.488160,0.654751,16.574,1.327058,578.60,356.11,95.7,0.013874,0.986126,0,1,0.000000,0.000000,0.000000
3.000000,6398.324083,0.171900,14.988568,62.941289,42.412929,0.708965,1.137707,0.111935,8.800000,0.620000,92.513656,1.382942,1.589822,41.732051,0.355200,0.269751,0.684385,5.349,0.999984,239.17,153.87,78.0,0.013421,0.986579,1,1,0.000000,0.000000,0.000000
1.715048,7335.449037,0.450000,10.000000,61.106793,18.000000,0.737319,1.311513,0.178102,8.107802,0.802063,52.094299,1.620583,1.872314,26.844378,0.147612,0.331465,0.444755,17.351,0.821370,585.04,244.59,100.5,0.011167,0.988833,0,1,0.000000,0.000000,0.000000
3.000000,6599.139390,0.210933,19.212827,58.237273,27.932173,0.918441,1.000000,0.044675,8.099791,0.725264,79.339655,1.373801,2.014508,37.747449,0.350336,0.272492,0.592030,5.241,1.461030,326.71,181.82,91.3,0.009539,0.990461,1,1,0.000000,0.000000,0.000000
2.975761,5521.686132,0.293583,10.874279,59.189163,37.526141,0.745852,1.000000,0.716091,8.192065,0.620000,62.189535,1.750000,1.937601,42.000000,0.102755,0.216176,0.397187,12.817,0.682285,330.27,123.31,78.0,0.011221,0.988779,0,1,0.000000,0.000000,0.000000
2.502667,5165.488660,0.259616,18.864892,67.112544,48.000000,0.834723,1.414319,0.688716,8.142652,0.778463,89.122245,1.250000,1.349884,24.105285,0.083657,0.174492,0.291822,12.629,0.398131,455.57,124.97,104.4,0.012843,0.987157,0,1,0.000000,0.000000,0.000000
1.912923,5985.089166,0.438359,10.522402,73.561246,45.371938,0.938487,1.431260,0.000000,8.564654,0.620000,75.897240,1.276287,1.347962,29.742405,0.406200,0.322286,0.488885,12.402,0.955727,400.02,183.83,78.0,0.007352,0.992648,1,1,0.000000,0.000000,0.000000
2.166931,6273.787407,0.360276,16.912003,67.042332,47.865407,0.588375,1.450000,0.087393,8.800000,0.723674,86.789837,1.311433,1.300000,42.000000,0.140476,0.311776,0.540231,13.183,0.627331,408.76,207.57,95.1,0.013472,0.986528,0,1,0.000000,0.000000,0.000000
1.585068,7586.756798,0.375076,16.972000,51.656298,45.921831,0.889327,1.210324,0.378317,8.140149,0.686966,84.481280,1.686701,1.484016,33.351983,0.071869,0.138590,0.453460,5.237,0.821587,205.49,87.59,86.3,0.013223,0.986777,0,1,0.000000,0.000000,0.000000
2.623856,4896.762455,0.390873,22.089337,52.700402,44.023302,0.777565,1.139150,0.000000,8.212331,0.786216,92.228669,1.489157,1.561766,18.000000,0.048089,0.076859,0.420013,3.469,0.683645,140.81,55.59,107.4,0.015373,0.984627,0,1,0.000000,0.000000,0.000000
2.727936,7689.084826,0.207660,13.122937,80.055289,45.659696,0.683249,1.226812,0.000000,8.583139,0.636347,95.430377,1.275292,1.651996,42.000000,0.481201,0.389503,0.720465,7.030,0.944020,336.71,228.03,80.0,0.012702,0.987298,1,1,0.000000,0.000000,0.000000
2.177508,6955.570134,0.151544,12.592313,55.607469,18.000000,0.739941,1.111704,0.462202,8.014506,0.799174,46.384831,1.750000,1.300000,30.648507,0.144824,0.327501,0.576214,10.093,1.374695,444.56,240.79,100.2,0.009221,0.990779,0,1,0.000000,0.000000,0.000000
2.005575,6385.142723,0.242159,10.000000,82.000000,23.101215,0.550000,1.450000,0.000000,8.741926,0.909430,42.000000,1.385297,1.749249,21.094528,0.261899,0.635988,0.545731,24.319,1.133255,1037.29,532.12,100.7,0.009335,0.990665,0,1,0.000000,0.000000,0.000000
2.113546,3922.880244,0.125822,14.085240,57.919498,21.585385,0.673024,1.137294,0.239284,8.652623,0.873443,57.761559,1.750000,1.668137,18.000000,0.137459,0.305691,0.404519,17.343,0.697204,646.01,245.64,109.0,0.011215,0.988785,0,1,0.000000,0.000000,0.000000
2.363278,6866.747058,0.080000,11.017685,59.481085,47.760928,0.609556,1.000000,0.942509,8.227057,0.884360,49.525273,1.494992,1.480602,38.400176,0.200516,0.463037,0.498317,25.000,1.313470,804.27,376.73,105.7,0.009269,0.990731,0,1,0.000000,0.000000,0.000000
2.251615,5365.012400,0.243388,13.657686,80.102259,48.000000,0.758841,1.000000,0.031785,8.169419,0.620000,59.822533,1.250000,1.418180,37.081267,0.159453,0.369765,0.548198,10.980,0.800307,409.30,210.91,78.0,0.009394,0.990606,0,1,0.000000,0.000000,0.000000
2.240792,7040.883999,0.303026,15.868424,64.651634,41.749371,0.595118,1.100447,0.000000,7.773185,0.699030,96.149614,1.393763,1.579659,40.197733,0.413421,0.325552,0.573985,10.975,0.652603,388.04,209.37,87.8,0.014025,0.985975,1,1,0.000000,0.000000,0.000000
2.775531,7800.000000,0.152852,20.379145,64.942702,43.324700,0.578580,1.058363,0.646124,8.639698,0.673610,84.981034,1.326720,1.591544,41.262438,0.114031,0.253080,0.424273,11.655,0.386803,393.26,156.84,89.3,0.015622,0.984378,0,1,0.000000,0.000000,0.000000
2.045162,6797.996364,0.313198,13.416520,57.830346,47.067551,0.631660,1.167722,0.406824,8.793218,0.647565,59.368402,1.417288,1.559527,29.467731,0.133760,0.295369,0.596917,9.524,1.090494,313.61,175.97,81.4,0.011467,0.988533,0,1,0.000000,0.000000,0.000000
2.147435,7800.000000,0.157491,14.043293,52.466578,48.000000,0.550000,1.441949,0.099552,8.800000,0.648244,67.659014,1.250000,1.879977,23.331781,0.573536,0.474999,0.688124,11.743,1.198659,437.95,283.28,81.5,0.009133,0.990867,1,1,0.000000,0.000000,0.000000
2.875542,4817.349179,0.310389,24.000000,75.338301,48.000000,0.644811,1.450000,0.785351,8.482685,0.834917,104.407095,1.314221,1.438041,41.988401,0.038036,0.065650,0.263307,7.522,0.172891,203.74,50.43,115.6,0.015373,0.984627,0,1,0.000000,0.000000,0.000000
3.000000,4438.899352,0.176967,15.800896,81.538952,47.945969,0.762369,1.187496,0.044124,8.227455,0.620000,89.368943,1.554232,1.654302,40.211655,0.275151,0.200610,0.533463,5.932,0.572906,228.19,114.43,81.4,0.011700,0.988300,1,1,0.000000,0.000000,0.000000
1.964158,6333.511573,0.276466,10.000000,50.675225,47.714657,0.950000,1.361812,0.014504,8.580133,0.629252,67.196343,1.275600,2.051456,37.334287,0.451863,0.362905,0.578190,11.351,1.399626,386.55,210.09,78.9,0.011039,0.988961,1,1,0.000000,0.000000,0.000000
2.470237,5817.032868,0.159965,19.842445,61.889529,48.000000,0.605107,1.065987,0.897365,7.906975,0.774321,89.404736,1.529409,1.663614,38.616472,0.286299,0.212981,0.311000,17.407,0.340618,518.99,151.72,100.3,0.014029,0.985971,1,1,0.000000,0.000000,0.000000
2.994752,5759.119405,0.201145,10.000000,56.785206,32.569551,0.671749,1.054532,0.152801,8.181795,0.750244,110.000000,1.491186,1.707512,32.000949,0.197338,0.461330,0.658181,14.920,1.666348,514.67,318.42,91.0,0.013913,0.986087,0,1,0.000000,0.000000,0.000000
2.324247,5561.886346,0.356184,13.457113,81.754889,48.000000,0.872215,1.004100,0.000000,8.480468,0.722791,85.032084,1.659245,1.577557,33.876413,0.446687,0.360502,0.503927,12.936,1.019285,506.07,239.72,90.7,0.012394,0.987606,1,1,0.000000,0.000000,0.000000
3.000000,7594.603157,0.341364,22.794643,63.573669,38.112272,0.572507,1.161267,0.445231,8.800000,0.662835,79.338166,1.261690,1.623696,34.964347,0.401021,0.316121,0.679265,5.279,0.512185,301.91,192.77,84.0,0.009521,0.990479,1,1,0.000000,0.000000,0.000000
2.619570,5459.965326,0.401523,10.000000,61.687557,43.567683,0.877582,1.048859,0.000000,8.641617,0.865911,79.707278,1.655389,1.356710,40.402636,0.156496,0.348846,0.513828,18.590,1.037149,575.37,277.90,108.4,0.009772,0.990228,0,1,0.000000,0.000000,0.000000
1.769568,6038.049304,0.442943,11.009280,63.018286,43.698144,0.796832,1.279181,0.310059,8.303822,0.843686,42.000000,1.666046,1.973790,32.488097,0.168153,0.377873,0.420813,24.450,0.754794,741.48,293.30,95.9,0.009138,0.990862,0,1,0.000000,0.000000,0.000000
2.401688,6656.514002,0.322668,14.120180,61.372632,47.368694,0.890314,1.154295,0.298745,8.141081,0.821416,87.261529,1.363908,1.621823,18.000000,0.485805,0.394877,0.553531,13.323,1.231020,573.51,298.41,102.9,0.012743,0.987257,1,1,0.000000,0.000000,0.000000
2.643479,5510.855406,0.256761,17.341056,64.827571,47.306281,0.659838,1.178160,0.012634,8.600248,0.707337,105.160869,1.294104,1.553889,18.000000,0.466676,0.377987,0.573866,11.390,0.788109,455.99,245.97,88.8,0.013574,0.986426,1,1,0.000000,0.000000,0.000000
1.667446,6045.374974,0.179003,11.334636,54.130636,46.863277,0.907325,1.450000,0.076036,7.989645,0.620000,98.886028,1.358652,1.612774,33.010200,0.427487,0.340472,0.509081,13.144,1.023657,405.83,194.21,78.0,0.013793,0.986207,1,1,0.000000,0.000000,0.000000
3.000000,7141.266120,0.184100,10.000000,81.297966,41.306235,0.700626,1.061100,0.302412,8.360079,0.671488,94.014603,1.454292,1.528510,31.342736,0.500942,0.404894,0.741510,8.363,1.346887,358.86,250.13,84.4,0.013749,0.986251,1,1,0.000000,0.000000,0.000000
