generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,ignition_ms,compression_ratio,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
2.385435,7415.577196,0.155835,11.918920,49.557850,47.484844,0.550000,1.289102,0.001520,8.458243,0.950000,60.900000,1.657600,2.263925,34.158326,4.500000,12.500000,0.734164,0.540517,0.641917,23.293,1.950039,512.93,472.41,103.6,0.010009,0.989991,1,1,0.950000,0.000823,0.021649
2.922501,8201.874711,0.110748,10.935243,51.642835,46.709103,0.550000,1.289450,0.382103,8.556233,0.897323,54.950228,1.657600,2.400000,40.905001,4.500000,12.500000,0.735370,0.540523,0.679338,17.960,5.524596,276.85,446.22,112.0,0.011708,0.988292,1,1,0.950000,0.001484,0.029424
3.000000,8323.207835,0.104632,10.113449,46.800000,42.336363,0.633387,1.339178,0.556544,8.487975,0.950000,60.900000,1.657600,2.305919,42.906199,4.500000,12.500000,0.521150,0.493083,0.592885,25.000,1.633607,512.93,430.95,93.5,0.009901,0.990099,1,1,0.950000,0.036871,0.008835
2.699213,8062.495075,0.080000,11.144038,46.800000,43.203533,0.565794,1.352289,0.175299,8.669488,0.935919,59.045938,1.657600,2.272274,30.544195,4.500000,12.500000,0.741882,0.540517,0.710873,17.803,2.763748,505.33,465.41,99.4,0.009491,0.990509,1,1,0.950000,0.000258,0.021982
3.000000,8113.947454,0.080000,10.367582,46.800000,42.150423,0.571509,1.296288,0.253989,8.234501,0.909475,56.112969,1.657600,2.400000,42.021158,4.500000,12.500000,0.721710,0.515933,0.773563,13.922,4.044380,420.90,431.69,113.5,0.011744,0.988256,1,1,0.950000,0.001150,0.020658
3.000000,8360.000000,0.108136,10.000000,46.800000,43.042908,0.550000,1.394857,0.260547,8.424148,0.950000,60.900000,1.657600,2.371245,33.523046,4.500000,12.500000,0.748089,0.540517,0.756643,16.257,3.600691,512.93,472.41,93.5,0.009491,0.990509,1,1,0.950000,0.001441,0.018843
3.000000,8190.481147,0.093663,10.594855,58.707798,47.400897,0.562090,1.282584,0.201480,8.608147,0.940770,60.900000,1.657600,2.382903,26.247733,4.500000,12.500000,0.746501,0.540517,0.751422,15.955,3.331233,507.95,467.82,96.6,0.009594,0.990406,1,1,0.950000,0.003000,0.021167
2.956318,8360.000000,0.080000,10.000000,51.704385,38.186037,0.550000,1.422459,0.094444,8.495444,0.880093,60.900000,1.436385,2.400000,37.572140,4.500000,12.500000,0.730248,0.523975,0.782700,13.674,3.819962,475.18,424.25,88.2,0.009446,0.990554,1,1,0.950000,0.001639,0.018916
3.000000,8099.294117,0.123730,12.399769,47.109785,39.788725,0.551339,1.391464,0.033079,8.523697,0.933384,55.229035,1.657600,2.320159,36.108793,4.500000,12.500000,0.738310,0.535562,0.741819,15.333,3.023096,503.96,459.89,101.6,0.009344,0.990656,1,1,0.950000,0.006822,0.027136
3.000000,8360.000000,0.091100,10.000000,46.800000,40.594510,0.550000,1.259206,0.247865,8.252181,0.929767,58.248854,1.443532,2.400000,43.006052,4.500000,12.500000,0.741833,0.532371,0.783680,14.726,4.553978,430.29,455.38,116.0,0.011755,0.988245,1,1,0.950000,0.000582,0.018613
3.000000,7735.643525,0.154154,11.167644,54.941703,47.387184,0.630604,1.289093,0.106376,8.698765,0.936640,60.900000,1.657600,2.400000,34.378721,4.500000,12.500000,0.722554,0.520184,0.732395,15.494,2.856475,505.72,448.25,96.3,0.010013,0.989987,1,1,0.950000,0.000990,0.020692
2.613587,8360.000000,0.080000,10.000000,46.800000,40.581963,0.550000,1.398598,0.401414,8.166171,0.950000,59.917140,1.508528,2.400000,37.050919,4.500000,12.500000,0.725325,0.540523,0.678755,22.442,4.741954,293.10,472.42,118.6,0.014417,0.985583,1,1,0.950000,0.065032,0.025892
2.251480,7891.503393,0.091907,10.418967,46.800000,49.820556,0.592894,1.326835,0.387333,8.436260,0.950000,57.894972,1.657600,2.324061,39.859961,4.500000,12.500000,0.738804,0.540517,0.679860,21.154,2.309248,512.93,472.41,95.8,0.009269,0.990731,1,1,0.950000,0.000002,0.022425
3.000000,8193.778037,0.094504,10.000000,49.292290,42.847264,0.559604,1.450000,0.000000,7.904800,0.950000,55.197147,1.657600,2.400000,41.588306,4.500000,12.500000,0.735529,0.527171,0.775940,15.376,3.692124,512.93,460.75,91.4,0.009379,0.990621,1,1,0.950000,0.002485,0.021443
3.000000,7941.062184,0.080000,10.080087,55.499569,42.933649,0.564212,1.336788,0.223046,8.286184,0.942182,60.900000,1.624820,2.400000,42.690189,4.500000,12.500000,0.742923,0.535259,0.767330,15.524,3.515366,508.71,463.97,92.1,0.009449,0.990551,1,1,0.950000,0.002830,0.020283
3.000000,8360.000000,0.111094,10.000000,51.626541,51.000000,0.550000,1.302910,0.329617,8.800000,0.950000,59.980728,1.657600,2.321435,39.879146,4.500000,12.500000,0.737119,0.540524,0.664842,19.585,8.003128,219.83,472.42,118.5,0.014440,0.985560,1,1,0.950000,0.000009,0.021317
3.000000,7336.917898,0.080000,10.000000,58.383233,44.798657,0.557229,1.296819,0.248596,8.684892,0.944658,56.649434,1.607664,2.400000,29.528116,4.500000,12.500000,0.745523,0.540517,0.738059,17.535,3.109365,510.04,469.76,93.1,0.009453,0.990547,1,1,0.950000,0.000651,0.021360
2.307529,8360.000000,0.080000,10.000000,46.800000,39.405675,0.565445,1.360368,0.489318,8.328863,0.941392,57.911749,1.657600,2.388872,34.047413,4.500000,12.500000,0.740332,0.540517,0.695620,20.316,2.629656,508.28,468.13,93.3,0.009484,0.990516,1,1,0.950000,0.000422,0.021327
2.708950,7954.357963,0.152066,10.000000,51.143091,46.575643,0.550000,1.379903,0.249174,8.797415,0.950000,57.488601,1.590610,2.182728,38.436321,4.500000,12.500000,0.739757,0.540517,0.691369,20.154,2.789568,512.93,472.41,94.5,0.010019,0.989981,1,1,0.950000,0.002421,0.021862
3.000000,8247.583905,0.080000,11.455523,50.928499,42.990041,0.586149,1.412595,0.245510,8.380673,0.924305,58.011369,1.657600,2.394205,42.855477,4.500000,12.500000,0.714968,0.510897,0.759125,13.603,3.360546,499.06,434.45,95.3,0.009387,0.990613,1,1,0.950000,0.001598,0.022002
2.466818,8218.823305,0.113357,11.189197,51.642379,45.692954,0.592412,1.450000,0.443286,8.568929,0.950000,59.480857,1.508821,2.252276,39.752431,4.500000,12.500000,0.740814,0.540517,0.698089,18.892,2.504026,512.93,472.41,99.2,0.009486,0.990514,1,1,0.950000,0.000714,0.022775
2.827654,8360.000000,0.080000,10.000000,54.089669,38.525470,0.558013,1.311032,0.000000,8.800000,0.922300,57.758788,1.657600,2.400000,27.865008,4.500000,12.500000,0.743223,0.536957,0.767316,15.427,3.443009,497.97,455.62,92.0,0.009848,0.990152,1,1,0.950000,0.004844,0.022626
2.712507,8360.000000,0.128087,10.000000,46.800000,46.980872,0.550000,1.280557,0.333153,8.410690,0.950000,58.808805,1.657600,2.400000,35.595619,4.500000,12.500000,0.743965,0.540517,0.727421,18.191,3.137928,512.93,472.41,93.1,0.009513,0.990487,1,1,0.950000,0.003384,0.021118
2.838685,8296.590510,0.097642,10.467892,46.800000,51.000000,0.588013,1.450000,0.514700,7.977570,0.950000,55.125208,1.657600,2.400000,32.874176,4.500000,12.500000,0.502996,0.483656,0.578807,25.000,1.668320,512.93,422.72,95.0,0.010017,0.989983,1,1,0.950000,0.066081,0.013298
3.000000,7793.465907,0.121136,10.795722,57.468767,45.129727,0.550000,1.450000,0.076626,8.751622,0.905755,55.768159,1.657600,2.374455,34.824195,4.500000,12.500000,0.738537,0.533768,0.753115,15.556,3.772987,419.18,444.79,113.0,0.011717,0.988283,1,1,0.950000,0.000007,0.020386
3.000000,8331.413453,0.080000,10.000000,50.199646,51.000000,0.550000,1.258450,0.020042,8.620788,0.912394,58.380346,1.657600,2.252299,44.305434,4.500000,12.500000,0.744754,0.535740,0.783678,14.598,3.912362,492.62,449.70,89.9,0.009585,0.990415,1,1,0.950000,0.000335,0.018428
2.553507,8225.414991,0.080000,10.000000,46.800000,35.382656,0.607852,1.352709,0.203466,8.474016,0.950000,57.559917,1.657600,2.213751,38.886873,4.500000,12.500000,0.741996,0.538362,0.725075,17.671,3.277980,439.65,470.53,118.5,0.009408,0.990592,1,1,0.950000,0.000012,0.021476
3.000000,8039.408420,0.080000,10.393248,48.302045,43.446870,0.550000,1.278603,0.188072,8.561682,0.919642,60.900000,1.617560,2.400000,40.264297,4.500000,12.500000,0.747845,0.540518,0.772904,15.304,3.618713,496.54,457.32,91.8,0.009550,0.990450,1,1,0.950000,0.004609,0.020745
2.822370,8360.000000,0.154245,10.341376,66.866191,50.877565,0.550000,1.326388,0.414017,8.501598,0.932612,60.900000,1.623404,2.286079,40.797963,4.500000,12.500000,0.745219,0.540517,0.737323,16.897,3.139447,503.54,463.77,94.5,0.009485,0.990515,1,1,0.950000,0.000263,0.018851
2.750666,8360.000000,0.150454,10.714036,48.164938,39.685475,0.571191,1.218329,0.049266,8.653109,0.950000,60.900000,1.644668,2.321926,38.725128,4.500000,12.500000,0.744591,0.540517,0.729011,17.409,2.967837,512.93,472.41,95.9,0.010017,0.989983,1,1,0.950000,0.001532,0.020479
2.822735,7643.889060,0.113921,10.000000,47.044197,43.172962,0.550000,1.270514,0.111146,8.800000,0.950000,54.390228,1.657600,2.354209,35.224278,4.500000,12.500000,0.743373,0.540519,0.724186,18.670,3.405049,439.65,472.41,118.8,0.009839,0.990161,1,1,0.950000,0.003348,0.023253
3.000000,8360.000000,0.080000,11.433661,55.718529,46.757880,0.564831,1.415411,0.000000,8.527574,0.943011,57.292423,1.657600,2.400000,35.033515,4.500000,12.500000,0.735758,0.529689,0.764243,14.550,3.417641,509.15,459.54,97.8,0.004694,0.995306,1,1,0.950000,0.005082,0.024004
2.938271,7598.797089,0.080000,10.000000,46.800000,50.626458,0.570441,1.408171,0.060165,8.345198,0.931910,57.878320,1.657600,2.184807,40.854000,4.500000,12.500000,0.743455,0.540517,0.727934,17.438,3.121819,503.16,463.42,93.7,0.009428,0.990572,1,1,0.950000,0.001791,0.021852
2.673279,7536.060275,0.084780,11.925889,47.210189,44.802260,0.630446,1.405079,0.300388,8.741439,0.950000,60.900000,1.458006,2.399081,40.043491,4.500000,12.500000,0.710747,0.513307,0.696396,16.746,2.410589,512.93,448.63,99.0,0.009551,0.990449,1,1,0.950000,0.002368,0.024389
3.000000,8360.000000,0.080000,10.000000,47.707343,40.374326,0.550000,1.450000,0.274816,8.798065,0.950000,60.900000,1.657600,2.400000,43.077990,4.500000,12.500000,0.744131,0.533722,0.786679,14.934,3.948486,512.93,466.47,89.9,0.010004,0.989996,1,1,0.950000,0.002648,0.018689
2.904473,8360.000000,0.080000,12.268307,46.800000,39.062198,0.566730,1.442565,0.477039,8.565171,0.950000,60.900000,1.636720,2.265615,44.400000,4.500000,12.500000,0.734209,0.530208,0.743302,14.995,3.073813,512.93,463.40,101.9,0.009428,0.990572,1,1,0.950000,0.004562,0.024102
3.000000,8360.000000,0.080000,11.920816,46.800000,42.357572,0.572333,1.192918,0.089727,7.987869,0.943273,60.900000,1.657600,2.400000,33.560005,4.500000,12.500000,0.722735,0.519184,0.751113,14.564,3.143066,509.30,450.55,101.7,0.009452,0.990548,1,1,0.950000,0.006427,0.022570
3.000000,7741.275844,0.145031,11.354474,51.067710,43.633226,0.550714,1.402683,0.196857,8.274483,0.869965,58.196325,1.651211,2.286151,41.158984,4.500000,12.500000,0.739825,0.537395,0.744554,15.362,3.095977,469.72,430.11,94.1,0.009406,0.990594,1,1,0.950000,0.000008,0.020166
3.000000,8360.000000,0.080000,10.145291,51.322586,47.462530,0.568190,1.362201,0.086802,8.454450,0.942041,60.900000,1.657600,2.365164,33.305552,4.500000,12.500000,0.748437,0.540518,0.769187,15.444,3.657542,508.63,468.45,94.2,0.009480,0.990520,1,1,0.950000,0.004488,0.020721
2.910525,8360.000000,0.080000,10.000000,54.345457,45.630652,0.550000,1.360003,0.314787,8.640316,0.866235,60.520558,1.657600,2.290285,29.359149,4.500000,12.500000,0.735278,0.540522,0.686248,17.564,4.939360,334.07,430.76,108.8,0.012326,0.987674,1,1,0.950000,0.001498,0.024545
3.000000,8360.000000,0.080000,10.528780,54.285578,37.523816,0.550000,1.382584,0.312862,8.387651,0.950000,57.679764,1.468607,2.308518,43.932292,4.500000,12.500000,0.731883,0.524135,0.767436,14.524,3.550546,512.93,458.09,95.2,0.004692,0.995308,1,1,0.950000,0.000008,0.019873
3.000000,8360.000000,0.080000,10.348088,47.754133,45.140959,0.621355,1.200147,0.175244,8.800000,0.950000,60.900000,1.657600,2.400000,42.295714,4.500000,12.500000,0.710466,0.504232,0.772628,13.463,3.599773,512.93,440.70,91.3,0.010013,0.989987,1,1,0.950000,0.002767,0.019919
3.000000,8360.000000,0.091671,10.064316,47.003809,45.965936,0.550000,1.390537,0.178126,8.538169,0.950000,60.900000,1.657600,2.179644,41.977247,4.500000,12.500000,0.746785,0.540517,0.749480,16.260,3.577941,512.93,472.41,95.0,0.009611,0.990389,1,1,0.950000,0.003016,0.020131
2.974422,8360.000000,0.080000,11.450242,47.780878,47.669296,0.567683,1.424062,0.362689,8.408042,0.912805,60.443167,1.657600,2.400000,41.657075,4.500000,12.500000,0.739865,0.540525,0.715087,16.232,7.762792,211.22,453.92,114.9,0.014263,0.985737,1,1,0.950000,0.007517,0.022323
3.000000,8360.000000,0.080000,10.000000,54.345429,43.301812,0.612226,1.265283,0.351580,8.577930,0.950000,51.815467,1.621359,2.138253,31.789682,4.500000,12.500000,0.736109,0.529194,0.767988,14.666,3.521938,512.93,462.52,95.2,0.009313,0.990687,1,1,0.950000,0.003799,0.025299
2.717004,8360.000000,0.120775,10.039560,47.148087,51.000000,0.550000,1.370836,0.441191,8.293914,0.932645,54.973538,1.657600,2.400000,38.659618,4.500000,12.500000,0.745228,0.540519,0.746557,17.146,3.848760,431.62,463.78,116.4,0.011715,0.988285,1,1,0.950000,0.003863,0.022675
2.759999,8274.669385,0.114103,10.000000,49.574485,46.499918,0.550000,1.305737,0.271433,8.296465,0.919871,59.602363,1.657600,2.390087,33.570685,4.500000,12.500000,0.730725,0.540521,0.672824,20.868,4.104072,354.76,457.43,114.8,0.011956,0.988044,1,1,0.950000,0.029518,0.022167
3.000000,8360.000000,0.080000,10.000000,46.800000,44.606558,0.550000,1.450000,0.479998,8.198833,0.922828,59.596084,1.653301,2.329244,34.341503,4.500000,12.500000,0.748704,0.540518,0.770441,15.380,3.728316,498.26,458.90,92.9,0.009452,0.990548,1,1,0.950000,0.000741,0.018372
2.660801,8360.000000,0.150542,10.000000,48.881757,41.099781,0.550000,1.392152,0.086613,8.800000,0.950000,60.900000,1.657600,2.400000,41.423751,4.500000,12.500000,0.745018,0.540517,0.729824,18.378,3.114424,512.93,472.41,90.6,0.009856,0.990144,1,1,0.950000,0.000877,0.018492
3.000000,8360.000000,0.080000,10.000000,46.800000,48.580066,0.550000,1.241143,0.043523,8.610878,0.950000,55.743325,1.657600,2.332610,41.090311,4.500000,12.500000,0.747301,0.537318,0.783514,15.146,6.412866,293.10,469.62,118.5,0.014188,0.985812,1,1,0.950000,0.003026,0.021267
3.000000,6951.806325,0.083252,10.339795,54.594963,45.481372,0.606207,1.450000,0.142192,8.260595,0.950000,60.167628,1.568996,2.373539,43.591278,4.500000,12.500000,0.738225,0.534771,0.728106,17.520,2.854733,512.93,467.39,93.4,0.009468,0.990532,1,1,0.950000,0.001314,0.021460
2.658671,8360.000000,0.080000,10.034604,48.540371,44.414456,0.565133,1.305211,0.469545,8.197714,0.950000,60.900000,1.657600,2.253777,43.041323,4.500000,12.500000,0.744222,0.540517,0.725709,17.993,3.090860,512.93,472.41,94.4,0.009544,0.990456,1,1,0.950000,0.001092,0.021086
3.000000,7501.660921,0.080000,11.692175,49.234937,35.740474,0.550000,1.179735,0.203802,8.466694,0.949279,57.195036,1.450252,2.276644,42.141305,4.500000,12.500000,0.735972,0.532735,0.727250,16.299,2.854899,512.54,465.26,100.6,0.009370,0.990630,1,1,0.950000,0.000123,0.023050
3.000000,8360.000000,0.159132,11.552723,54.895077,41.535149,0.594900,1.435765,0.098717,8.675971,0.897603,58.021494,1.540811,2.315084,36.505108,4.500000,12.500000,0.709207,0.507794,0.748455,13.362,5.221558,276.94,419.33,112.0,0.014076,0.985924,1,1,0.950000,0.001579,0.022076
3.000000,8360.000000,0.080000,10.000000,50.195899,51.000000,0.594101,1.450000,0.265658,8.501922,0.950000,60.898154,1.657600,2.394620,38.174145,4.500000,12.500000,0.737977,0.529402,0.779264,14.657,3.721156,512.93,462.70,92.3,0.009494,0.990506,1,1,0.950000,0.004785,0.020436
2.571190,8047.917198,0.100754,10.138386,54.135339,46.709250,0.550000,1.450000,0.464108,8.659871,0.950000,58.363009,1.657600,2.342617,39.344310,4.500000,12.500000,0.679738,0.540522,0.616149,24.845,4.335042,293.10,472.42,119.7,0.014487,0.985513,1,1,0.336578,0.011995,0.021968
3.000000,8360.000000,0.096248,10.000000,46.800000,45.937745,0.550000,1.450000,0.082966,8.800000,0.946837,58.849635,1.657600,2.362407,32.677041,4.500000,12.500000,0.735215,0.540524,0.663880,19.424,7.978476,219.09,470.85,118.1,0.014491,0.985509,1,1,0.950000,0.005698,0.026393
3.000000,7773.011860,0.125488,11.336299,52.131609,44.366079,0.550000,1.450000,0.000000,8.197034,0.929096,59.088089,1.657600,2.368525,44.305640,4.500000,12.500000,0.734474,0.540524,0.697156,18.771,6.868395,214.99,462.02,115.9,0.014262,0.985738,1,1,0.950000,0.026017,0.025080
2.733219,7784.819377,0.080000,10.502502,58.262418,43.582840,0.610664,1.340342,0.003428,8.439256,0.918246,59.518538,1.657600,2.273416,31.182656,4.500000,12.500000,0.735041,0.540521,0.667332,18.898,3.762868,354.13,456.63,115.5,0.009570,0.990430,1,1,0.950000,0.000639,0.029431
2.944955,8360.000000,0.080000,10.015527,48.339954,48.127330,0.550000,1.380872,0.087231,8.371013,0.918690,60.293635,1.556776,2.221741,29.166390,4.500000,12.500000,0.744051,0.540517,0.737980,16.413,3.444838,496.02,456.84,95.1,0.009467,0.990533,1,1,0.950000,0.002487,0.020581
3.000000,7858.858714,0.125504,10.000000,46.800000,43.153885,0.550000,1.411436,0.341480,8.636603,0.937811,59.096371,1.476323,2.346524,40.081264,4.500000,12.500000,0.735117,0.540521,0.655871,20.416,4.316489,361.68,466.35,117.4,0.012184,0.987816,1,1,0.950000,0.001655,0.021730
3.000000,8360.000000,0.080000,10.000000,46.800000,44.941874,0.575791,1.265922,0.200129,8.752725,0.933227,60.900000,1.657600,2.170740,33.806121,4.500000,12.500000,0.748247,0.540518,0.761943,15.487,3.575710,503.87,464.07,94.6,0.010021,0.989979,1,1,0.950000,0.000207,0.018508
3.000000,8360.000000,0.080000,10.000000,51.817297,51.000000,0.550000,1.382231,0.477895,8.609092,0.949102,55.971029,1.657600,2.236755,39.350051,4.500000,12.500000,0.749922,0.540517,0.772227,15.626,3.792123,512.44,471.97,92.7,0.009447,0.990553,1,1,0.950000,0.000795,0.020097
2.944178,7643.011577,0.144484,10.000000,54.958793,42.493793,0.560972,1.256302,0.000000,8.373667,0.922155,60.900000,1.653192,2.400000,29.403770,4.500000,12.500000,0.742838,0.540518,0.726802,17.706,2.987725,497.89,458.57,93.3,0.009707,0.990293,1,1,0.950000,0.002468,0.020903
3.000000,8360.000000,0.163170,10.147361,51.811919,43.230084,0.596376,1.364705,0.402392,8.663868,0.911323,60.900000,1.599266,2.289872,33.084892,4.500000,12.500000,0.742476,0.535704,0.766658,14.962,3.443028,492.05,449.14,92.2,0.010016,0.989984,1,1,0.950000,0.000997,0.018586
2.887186,8203.917439,0.178561,10.344112,46.800000,47.385041,0.550000,1.245880,0.265386,8.661760,0.946187,60.900000,1.585168,2.400000,27.243033,4.500000,12.500000,0.743413,0.540517,0.715897,18.364,2.988185,510.87,470.52,96.0,0.010025,0.989975,1,1,0.950000,0.000010,0.017837
3.000000,8360.000000,0.080000,11.924410,48.156072,40.482261,0.550000,1.238645,0.310323,8.339607,0.921390,60.025880,1.657600,2.270944,42.623577,4.500000,12.500000,0.735028,0.530018,0.760112,14.225,3.784778,426.41,449.29,115.0,0.011910,0.988090,1,1,0.950000,0.003802,0.022877
2.745724,8268.836045,0.108872,10.000000,58.781106,45.511740,0.550000,1.228139,0.291782,8.800000,0.886217,58.073909,1.633132,2.400000,32.538329,4.500000,12.500000,0.744609,0.539298,0.761247,15.815,3.367064,478.49,439.70,88.7,0.010012,0.989988,1,1,0.950000,0.000385,0.019347
3.000000,7973.803064,0.080000,10.499872,58.084316,38.356102,0.550000,1.450000,0.000000,8.108265,0.918116,52.401322,1.657600,2.291647,44.400000,4.500000,12.500000,0.720010,0.515863,0.759077,14.244,3.417975,495.71,435.73,92.8,0.009310,0.990690,1,1,0.950000,0.000919,0.023710
3.000000,8242.979977,0.114489,10.343180,60.559565,44.804544,0.550000,1.236708,0.529531,8.342793,0.927533,60.900000,1.657600,2.378792,27.864135,4.500000,12.500000,0.516850,0.495986,0.584585,25.000,1.670953,500.80,423.24,97.5,0.009860,0.990140,1,1,0.950000,0.063390,0.010842
2.985980,8360.000000,0.080000,10.000000,49.573897,47.439222,0.550000,1.365543,0.000000,8.591917,0.950000,60.900000,1.648610,2.346948,40.153966,4.500000,12.500000,0.750317,0.540518,0.774384,15.615,3.796781,512.93,472.41,91.8,0.010013,0.989987,1,1,0.950000,0.001143,0.018447
3.000000,7815.849148,0.080000,10.586671,46.800000,41.280896,0.550000,1.276354,0.221626,8.304771,0.950000,53.738264,1.643004,2.321921,36.028237,4.500000,12.500000,0.746423,0.540517,0.745761,16.664,3.286386,512.93,472.41,95.9,0.009341,0.990659,1,1,0.950000,0.001101,0.023115
3.000000,8290.506857,0.080000,10.707688,52.385437,47.612514,0.559308,1.334308,0.025960,8.190666,0.922880,54.216981,1.594184,2.400000,29.906029,4.500000,12.500000,0.746133,0.539059,0.771257,14.927,3.569187,498.29,457.69,95.0,0.009341,0.990659,1,1,0.950000,0.003480,0.023881
2.506291,8360.000000,0.084330,10.000000,46.980126,42.030428,0.581058,1.404054,0.476924,8.420191,0.904139,55.272876,1.657600,2.338947,31.855966,4.500000,12.500000,0.742828,0.540520,0.733945,17.356,3.324048,418.43,449.61,112.8,0.011879,0.988121,1,1,0.950000,0.001750,0.022887
2.484474,8360.000000,0.091408,10.000000,55.652623,46.363216,0.577218,1.338648,0.126126,8.687234,0.950000,57.512569,1.602981,2.359757,31.532464,4.500000,12.500000,0.732014,0.540520,0.626340,22.828,3.599559,366.38,472.41,119.2,0.012144,0.987856,1,1,0.950000,0.001514,0.023110
3.000000,8360.000000,0.143346,10.000000,46.800000,47.959590,0.550000,1.393783,0.195998,8.755465,0.950000,60.413755,1.657600,2.400000,36.790078,4.500000,12.500000,0.749097,0.540518,0.768167,16.042,3.667447,512.93,472.41,91.5,0.010021,0.989979,1,1,0.950000,0.003209,0.019058
3.000000,7706.628656,0.080000,10.000000,56.460700,43.844005,0.575878,1.262958,0.000000,8.608150,0.950000,58.393949,1.657600,2.171787,36.025572,4.500000,12.500000,0.745205,0.540519,0.733227,17.097,3.547002,439.65,472.41,118.5,0.009439,0.990561,1,1,0.950000,0.000658,0.021161
3.000000,8154.302494,0.097984,10.000000,46.800000,50.413142,0.550000,1.372130,0.324801,8.176074,0.934723,60.900000,1.490594,2.363158,40.672823,4.500000,12.500000,0.749177,0.540518,0.769678,15.872,3.637395,504.68,464.82,91.8,0.009511,0.990489,1,1,0.950000,0.000157,0.019272
3.000000,8360.000000,0.090981,10.000000,46.800000,49.923943,0.566826,1.399772,0.227183,8.560647,0.950000,59.929913,1.564176,2.389719,44.400000,4.500000,12.500000,0.738100,0.528742,0.782543,14.726,3.852954,512.93,462.12,90.5,0.009519,0.990481,1,1,0.950000,0.003064,0.019452
3.000000,8340.577235,0.084331,10.394671,49.104606,45.152249,0.569942,1.405843,0.032297,8.800000,0.895619,60.900000,1.627133,2.394078,44.400000,4.500000,12.500000,0.717591,0.511288,0.781029,13.239,3.808466,483.57,421.29,88.6,0.010015,0.989985,1,1,0.950000,0.000017,0.017156
2.899493,8360.000000,0.081364,10.538919,46.800000,50.513086,0.581957,1.284562,0.415542,8.638355,0.950000,56.550380,1.657600,2.400000,36.238320,4.500000,12.500000,0.731721,0.524571,0.764289,14.968,4.026263,439.65,458.48,118.5,0.011759,0.988241,1,1,0.950000,0.000751,0.020947
2.868934,8306.239653,0.097066,10.000000,49.837276,51.000000,0.550000,1.402834,0.146214,8.513541,0.916234,54.495173,1.657600,2.197096,37.376279,4.500000,12.500000,0.744456,0.540518,0.748337,16.328,3.469461,494.70,455.62,92.5,0.009374,0.990626,1,1,0.950000,0.004716,0.023393
3.000000,7929.848557,0.082307,10.003687,53.572474,47.364518,0.557481,1.327778,0.263202,8.634352,0.950000,52.110956,1.657600,2.400000,36.546292,4.500000,12.500000,0.736734,0.540521,0.665849,19.727,4.896677,366.38,472.42,118.5,0.009361,0.990639,1,1,0.950000,0.000213,0.025935
3.000000,8255.245435,0.161223,10.000000,52.862439,45.424190,0.550000,1.450000,0.000000,8.664638,0.950000,59.433413,1.639676,2.341050,44.400000,4.500000,12.500000,0.749252,0.540518,0.765048,16.304,3.623139,512.93,472.41,90.5,0.010015,0.989985,1,1,0.950000,0.001051,0.018077
3.000000,8204.552856,0.116153,10.180168,51.639837,50.910403,0.556063,1.450000,0.089534,8.800000,0.931220,58.675087,1.570547,2.400000,34.712168,4.500000,12.500000,0.749187,0.540482,0.776507,15.466,4.279048,430.96,463.04,91.1,0.012514,0.987486,1,1,0.950000,0.002863,0.019980
3.000000,7969.174573,0.110142,13.548596,55.786016,30.434882,0.550000,1.435948,0.524638,8.458100,0.950000,58.297253,1.657600,2.229198,36.205983,4.500000,12.500000,0.597418,0.459099,0.539776,21.918,1.229986,512.93,401.25,109.6,0.009377,0.990623,1,1,0.950000,0.003527,0.038096
2.920016,8360.000000,0.093954,10.000000,51.431945,51.000000,0.550000,1.327839,0.150912,8.800000,0.945330,56.243775,1.657600,2.400000,27.334098,4.500000,12.500000,0.733928,0.540524,0.651916,20.262,7.640540,218.75,470.10,117.9,0.014481,0.985519,1,1,0.950000,0.004176,0.027264
2.594591,7353.290162,0.136856,13.027739,49.443995,44.092009,0.550000,1.178705,0.413354,8.640752,0.881148,60.900000,1.657600,2.294891,37.974354,4.500000,12.500000,0.727259,0.533316,0.680269,18.073,2.227043,475.75,432.34,99.7,0.009213,0.990787,1,1,0.950000,0.002455,0.025017
2.963429,7925.708673,0.080000,10.770383,49.201126,51.000000,0.582101,1.426051,0.000000,8.702742,0.931300,60.900000,1.657600,2.319118,42.044800,4.500000,12.500000,0.736083,0.530262,0.754258,15.314,3.270634,502.83,454.33,94.2,0.010015,0.989985,1,1,0.950000,0.000241,0.019436
2.726847,7759.860419,0.080000,10.000000,49.900325,45.470176,0.550000,1.334530,0.060294,8.291492,0.933408,59.949777,1.657600,2.400000,29.502061,4.500000,12.500000,0.742608,0.540519,0.719207,18.835,3.265779,431.97,464.16,117.2,0.009859,0.990141,1,1,0.950000,0.002558,0.019013
