generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,ignition_ms,compression_ratio,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
2.493781,4568.667872,0.091608,13.076329,51.967884,9.275886,0.550000,1.190434,0.083228,8.758579,0.933979,51.517563,1.644772,2.128656,29.117820,4.600000,13.500000,0.554652,0.375776,0.656473,14.515,2.171542,378.70,322.89,163.8,0.007714,0.992286,1,1,0.950000,0.001959,0.048634
2.493781,3853.020397,0.096135,12.361760,51.967884,9.149275,0.579910,1.443086,0.000000,8.625664,0.932012,65.146444,1.521945,2.040345,30.226686,4.600000,13.500000,0.676339,0.503619,0.564889,17.334,1.433973,512.63,431.83,183.2,0.008198,0.991802,1,1,0.950000,0.047187,0.008862
2.493781,4554.435713,0.092915,13.933456,51.365435,11.091908,0.592572,1.423181,0.116328,8.698798,0.916518,60.921946,1.386062,2.128656,28.445573,4.600000,13.500000,0.727969,0.550635,0.537686,17.334,2.807006,327.00,464.29,370.1,0.010087,0.989913,1,1,0.950000,0.017076,0.019815
2.493781,4518.915668,0.080000,15.012752,51.967884,12.339470,0.550000,1.312210,0.194152,8.800000,0.950000,61.738798,1.462387,2.128656,29.767649,4.600000,13.500000,0.732256,0.550634,0.535858,17.334,2.197951,298.59,481.25,383.6,0.012142,0.987858,1,1,0.950000,0.004813,0.014684
2.493781,4568.667872,0.132203,13.245416,47.061665,9.149275,0.550000,1.388868,0.000000,8.732750,0.950000,53.785285,1.426499,2.067448,20.773151,4.600000,13.500000,0.711257,0.523810,0.619442,17.334,1.714062,522.52,457.81,193.9,0.007813,0.992187,1,1,0.950000,0.010430,0.024191
2.493781,4568.667872,0.112647,13.679488,51.967884,9.149275,0.567948,1.384207,0.027709,8.800000,0.869541,67.458440,1.468414,1.968221,27.325777,4.600000,13.500000,0.729322,0.550630,0.533234,17.334,1.623822,409.95,440.49,351.2,0.010325,0.989675,1,1,0.950000,0.003030,0.007352
2.493781,4548.798704,0.215771,16.693457,46.632939,9.149275,0.557618,1.307200,0.042239,8.800000,0.949382,62.972833,1.341472,2.128656,24.083659,4.600000,13.500000,0.708616,0.550632,0.466046,17.334,1.611074,372.99,480.94,383.4,0.010165,0.989835,1,1,0.950000,0.071420,0.033789
2.493781,4418.237595,0.080000,12.849386,51.681278,13.696734,0.550000,1.349639,0.086484,8.800000,0.950000,54.137046,1.384157,2.128656,28.445804,4.600000,13.500000,0.657190,0.478364,0.594182,17.334,1.582645,505.61,418.09,175.6,0.007828,0.992172,1,1,0.950000,0.024179,0.016481
2.493781,4446.333291,0.080000,12.768562,48.769835,9.800398,0.550000,1.188434,0.415763,8.576204,0.950000,64.939331,1.341472,2.056855,30.226686,4.600000,13.500000,0.598477,0.455509,0.516397,17.334,3.424248,223.94,398.11,383.6,0.009367,0.990633,1,1,0.950000,0.144957,0.021998
2.493781,4568.667872,0.080000,13.641208,51.252862,9.149275,0.573599,1.327543,0.128836,8.750458,0.894960,60.834575,1.341472,2.128656,29.440731,4.600000,13.500000,0.727614,0.550634,0.540525,17.334,2.620076,326.40,453.37,361.5,0.008067,0.991933,1,1,0.950000,0.016335,0.018320
2.493781,4568.667872,0.104681,15.158852,48.697548,13.051059,0.550000,1.268605,0.318957,8.800000,0.879787,55.095842,1.707328,1.880423,29.733981,4.600000,13.500000,0.730146,0.550629,0.541408,17.245,1.410587,483.91,445.68,203.7,0.007865,0.992135,1,1,0.950000,0.000215,0.019254
2.493781,4366.069509,0.097117,15.583925,51.967884,10.024718,0.623421,1.228671,0.000000,8.526003,0.907210,70.926515,1.341472,2.046787,30.226686,4.600000,13.500000,0.707726,0.550636,0.486216,17.334,2.888070,213.85,459.58,366.4,0.012518,0.987482,1,1,0.950000,0.087254,0.015852
2.493781,4214.892199,0.117265,13.489420,51.967884,11.284900,0.556946,1.339333,0.000000,8.517669,0.927674,52.874773,1.506595,1.979677,30.226686,4.600000,13.500000,0.716997,0.550635,0.530385,17.334,2.551442,291.57,469.94,374.6,0.009720,0.990280,1,1,0.950000,0.063694,0.032671
2.493781,3763.530911,0.115084,13.540789,45.643747,11.329066,0.583081,1.342799,0.280664,8.800000,0.889324,56.736484,1.341472,2.008475,29.166346,4.600000,13.500000,0.698028,0.523639,0.557417,17.334,1.358882,489.15,428.43,187.9,0.007927,0.992073,1,1,0.950000,0.030423,0.013648
2.493781,4006.699889,0.147868,14.254250,51.967884,10.611183,0.550000,1.325166,0.000000,8.680191,0.887027,57.058056,1.374607,1.950505,27.634909,4.600000,13.500000,0.722116,0.550631,0.506673,17.334,1.427771,418.19,449.35,358.3,0.009923,0.990077,1,1,0.950000,0.020838,0.019979
2.493781,4568.667872,0.080000,13.422220,50.189216,10.237524,0.568138,1.283372,0.392162,8.710616,0.931320,64.390458,1.341472,2.075438,30.226686,4.600000,13.500000,0.724777,0.535615,0.630066,17.334,1.716537,512.25,458.92,189.3,0.008174,0.991826,1,1,0.950000,0.008295,0.025073
2.493781,4563.614873,0.080000,15.734810,51.669143,12.344229,0.613268,1.359095,0.399668,8.695211,0.950000,54.854130,1.457290,2.128656,23.120544,4.600000,13.500000,0.629217,0.449895,0.604567,14.787,1.665071,481.86,393.21,200.8,0.007856,0.992144,1,1,0.950000,0.000716,0.048292
2.493781,4568.667872,0.080000,13.674151,48.156272,9.149275,0.579060,1.410631,0.547382,8.800000,0.921868,56.972578,1.500327,1.942999,30.000117,4.600000,13.500000,0.626234,0.472005,0.497275,17.334,1.214286,507.05,400.32,192.6,0.007935,0.992065,1,1,0.950000,0.076142,0.026085
2.493781,3967.036863,0.080000,14.992034,48.649938,13.306845,0.550000,1.331099,0.000000,8.745069,0.950000,48.750000,1.476988,1.927090,23.779148,4.600000,13.500000,0.695534,0.545935,0.495597,17.334,2.521360,296.11,477.15,383.8,0.009894,0.990106,1,1,0.950000,0.120963,0.050573
2.339621,3955.809529,0.143752,14.701572,47.965959,9.149275,0.550000,1.378171,0.000295,8.724219,0.941039,63.080977,1.392876,1.878650,30.226686,4.600000,13.500000,0.612488,0.475113,0.425573,17.334,1.106020,443.65,411.33,380.0,0.010170,0.989830,1,1,0.950000,0.135134,0.000603
2.493781,4568.667872,0.157058,12.210632,43.070133,15.022861,0.550000,1.441569,0.249625,8.800000,0.945858,49.024867,1.363723,2.095456,27.298722,4.600000,13.500000,0.529280,0.362539,0.612817,17.334,1.914639,400.32,315.48,163.2,0.005833,0.994167,1,1,0.950000,0.043396,0.027974
2.493781,4568.667872,0.103155,14.006458,51.967884,12.923898,0.550000,1.246203,0.238828,8.697826,0.909753,62.858035,1.341472,1.919203,26.227657,4.600000,13.500000,0.705172,0.550634,0.501664,17.334,2.665229,285.94,460.87,367.4,0.012193,0.987807,1,1,0.950000,0.099207,0.037174
2.493781,4220.567020,0.083943,15.091898,51.967884,9.149275,0.577087,1.215240,0.180808,8.381414,0.950000,55.460206,1.341472,2.128656,30.226686,4.600000,13.500000,0.728653,0.550637,0.516453,17.334,3.819793,214.86,481.26,383.6,0.011819,0.988181,1,1,0.950000,0.004819,0.027460
2.493781,4061.351209,0.080000,14.573033,51.866892,9.435096,0.550000,1.420940,0.203810,8.507689,0.878394,61.580606,1.437034,2.128656,30.212668,4.600000,13.500000,0.723925,0.550629,0.514705,17.334,1.164123,483.14,444.98,196.1,0.004045,0.995955,1,1,0.950000,0.012890,0.023430
2.321022,4568.667872,0.080000,13.329405,49.164144,9.149275,0.571219,1.301004,0.007738,8.800000,0.920703,62.347271,1.408684,2.083350,29.561733,4.600000,13.500000,0.682221,0.513954,0.532739,17.334,1.290920,506.41,435.34,188.8,0.008113,0.991887,1,1,0.950000,0.047214,0.017954
2.493781,4568.667872,0.090831,13.404464,46.052515,9.149275,0.561434,1.438381,0.000000,8.410220,0.950000,62.241631,1.341472,2.121783,27.308941,4.600000,13.500000,0.656855,0.475608,0.611383,17.334,1.605874,469.56,415.68,187.5,0.008112,0.991888,1,1,0.950000,0.022674,0.013725
2.493781,4066.582250,0.131029,16.498898,51.967884,9.676476,0.550000,1.313788,0.250022,8.800000,0.907083,67.706126,1.563786,2.128656,29.947497,4.600000,13.500000,0.720493,0.550629,0.457481,17.334,1.146867,427.65,459.51,366.3,0.010331,0.989669,1,1,0.950000,0.009956,0.008168
2.493781,4568.667872,0.150767,12.219093,51.740498,9.149275,0.563154,1.362547,0.344139,8.800000,0.920363,49.377271,1.564871,2.037733,29.288117,4.600000,13.500000,0.606948,0.428860,0.642551,15.633,1.973648,419.93,363.13,166.5,0.007749,0.992251,1,1,0.950000,0.013889,0.052524
2.493781,4268.060802,0.095796,13.486066,51.807382,10.909411,0.550000,1.427677,0.203827,8.698777,0.927437,64.351272,1.449756,1.994926,30.226686,4.600000,13.500000,0.713889,0.550632,0.523681,17.334,2.068412,364.37,469.82,374.5,0.010215,0.989785,1,1,0.950000,0.079543,0.023875
2.493781,4424.821348,0.080000,14.154603,47.109998,11.124565,0.568792,1.355107,0.277303,8.797993,0.950000,57.627575,1.341472,2.074500,30.226686,4.600000,13.500000,0.714461,0.527511,0.615296,16.988,1.935886,447.09,461.04,383.6,0.009949,0.990051,1,1,0.950000,0.009423,0.029137
2.493781,4459.559452,0.090830,16.185815,46.041470,11.991952,0.574525,1.399159,0.272050,8.633635,0.950000,53.288743,1.707328,2.128656,30.226686,4.600000,13.500000,0.674619,0.491996,0.600853,15.408,1.644292,521.72,430.00,199.8,0.007793,0.992207,1,1,0.950000,0.000347,0.045014
2.493781,4394.083908,0.080000,13.923022,51.967884,10.360191,0.550000,1.300118,0.002936,8.727021,0.924399,57.902010,1.636795,2.034481,29.670610,4.600000,13.500000,0.714628,0.550635,0.506558,17.334,2.609060,290.54,468.29,373.3,0.011953,0.988047,1,1,0.950000,0.059754,0.034138
2.493781,4485.768206,0.104744,13.328607,51.967884,9.149275,0.575087,1.275161,0.210018,8.750123,0.950000,55.760440,1.503550,1.753011,28.223483,4.600000,13.500000,0.711587,0.550635,0.524973,17.334,2.708045,298.59,481.25,383.6,0.009863,0.990137,1,1,0.950000,0.089606,0.038740
2.493781,3899.617733,0.080000,14.611490,51.967884,14.068986,0.561375,1.397854,0.000000,8.658165,0.950000,53.977123,1.482066,2.128656,24.886336,4.600000,13.500000,0.656368,0.494284,0.509585,17.334,1.205808,522.52,432.00,203.2,0.007821,0.992179,1,1,0.950000,0.060916,0.021553
2.493781,4568.667872,0.110521,12.128532,50.020812,11.337221,0.550000,1.415978,0.174800,8.769658,0.950000,61.638646,1.341472,2.082422,24.031678,4.600000,13.500000,0.661145,0.490640,0.575687,17.334,1.862691,447.88,428.82,383.6,0.010115,0.989885,1,1,0.950000,0.061064,0.013487
2.493781,4568.667872,0.154601,13.693912,48.993269,13.519322,0.550000,1.241425,0.270805,8.800000,0.912740,61.621527,1.341472,2.092060,30.226686,4.600000,13.500000,0.715876,0.527988,0.622537,17.334,1.711803,502.03,443.36,184.3,0.008092,0.991908,1,1,0.950000,0.007953,0.015319
2.493781,4568.667872,0.080000,11.634446,51.967884,9.149275,0.550000,1.238606,0.193887,8.634310,0.935690,57.887878,1.341472,2.128656,29.087914,4.600000,13.500000,0.678306,0.492376,0.616208,17.334,1.642269,499.30,423.85,164.2,0.007968,0.992032,1,1,0.950000,0.006467,0.012538
2.493781,4568.667872,0.140018,14.471826,51.967884,14.857199,0.602244,1.189768,0.100260,8.800000,0.950000,59.383541,1.569163,1.856240,25.309541,4.600000,13.500000,0.651390,0.505527,0.495318,17.334,1.996403,373.23,441.83,383.6,0.010024,0.989976,1,1,0.950000,0.131137,0.035138
2.493781,4568.667872,0.080000,14.313151,51.967884,11.301411,0.550000,1.334774,0.113949,8.541748,0.900019,59.299154,1.341472,1.961380,27.491328,4.600000,13.500000,0.714252,0.550632,0.486142,17.334,1.968764,353.60,455.93,363.5,0.008017,0.991983,1,1,0.950000,0.045588,0.030480
2.493781,4568.667872,0.100237,13.963132,47.917010,11.913989,0.575566,1.247998,0.056043,8.774019,0.934919,53.761590,1.341472,2.128656,28.924645,4.600000,13.500000,0.738091,0.550636,0.596181,17.334,3.532957,288.65,473.62,377.5,0.007812,0.992188,1,1,0.950000,0.005794,0.019838
2.493781,4000.241613,0.111880,10.842412,50.430861,10.380118,0.550000,1.344926,0.043586,8.800000,0.950000,67.449942,1.341472,2.004751,30.226686,4.600000,13.500000,0.583093,0.425123,0.569692,17.334,1.974477,421.25,371.56,383.6,0.010502,0.989498,1,1,0.950000,0.097623,0.006465
2.493781,4568.667872,0.080000,13.421335,49.432165,16.121253,0.578162,1.422879,0.000000,8.800000,0.950000,58.273823,1.341472,1.974505,27.947989,4.600000,13.500000,0.606315,0.430156,0.616217,17.334,1.823197,453.13,375.96,191.2,0.007982,0.992018,1,1,0.950000,0.027520,0.024605
2.493781,4568.667872,0.144686,14.587187,47.156565,9.149275,0.567062,1.378050,0.113629,8.800000,0.929092,62.561735,1.341472,2.128656,26.238250,4.600000,13.500000,0.726016,0.539039,0.600493,17.334,1.528609,511.03,460.75,188.1,0.008119,0.991881,1,1,0.950000,0.003531,0.022617
2.493781,4510.797424,0.149570,13.332286,49.929006,10.348792,0.555017,1.426316,0.368529,8.800000,0.913564,53.794795,1.390814,1.978320,25.233176,4.600000,13.500000,0.714674,0.536295,0.563932,17.334,1.424973,489.44,450.74,187.4,0.003907,0.996093,1,1,0.950000,0.018606,0.025481
2.493781,4180.782496,0.089348,17.062275,49.653368,15.921720,0.575439,1.215576,0.000000,8.743104,0.950000,63.222226,1.420357,2.128656,30.226686,4.600000,13.500000,0.717528,0.540431,0.556956,17.334,1.372921,522.52,472.34,218.2,0.008142,0.991858,1,1,0.950000,0.032232,0.022307
2.226827,4568.667872,0.121480,15.789699,51.967884,9.418227,0.550000,1.330168,0.084395,8.530291,0.950000,59.166212,1.501140,2.105779,30.226686,4.600000,13.500000,0.688272,0.529919,0.454211,17.334,0.931782,522.52,463.15,215.4,0.008012,0.991988,1,1,0.950000,0.069185,0.004197
2.493781,4072.262603,0.142827,14.115501,51.967884,14.391944,0.575826,1.404775,0.301742,8.800000,0.950000,65.024542,1.341472,2.128656,21.281115,4.600000,13.500000,0.651946,0.478491,0.572999,17.334,2.516577,296.97,418.20,383.6,0.012367,0.987633,1,1,0.950000,0.040930,0.011371
2.387358,4243.074471,0.115682,12.957604,51.967884,13.067516,0.550000,1.328738,0.339104,8.739555,0.950000,57.508146,1.700382,1.966636,21.891475,4.600000,13.500000,0.625525,0.474771,0.503053,17.334,1.323160,522.52,414.95,201.4,0.007955,0.992045,1,1,0.950000,0.104111,0.025133
2.493781,4239.884215,0.080000,15.159374,43.071080,13.993066,0.550000,1.000000,0.136123,8.624460,0.950000,60.273774,1.341472,2.070855,22.286414,4.600000,13.500000,0.622302,0.462667,0.557061,17.334,1.558444,522.52,404.37,210.6,0.008054,0.991946,1,1,0.950000,0.088751,0.022230
2.493781,4549.701621,0.080000,14.217536,51.967884,9.910746,0.556219,1.362628,0.137409,8.701095,0.861466,55.719108,1.341472,2.128656,29.555310,4.600000,13.500000,0.672733,0.492949,0.620557,15.076,2.070519,394.41,390.69,348.0,0.009861,0.990139,1,1,0.950000,0.007826,0.046348
2.493781,4213.535255,0.103415,14.639731,46.222861,9.783225,0.587050,1.177796,0.266242,8.800000,0.927085,52.896388,1.346412,1.813286,28.535566,4.600000,13.500000,0.731857,0.550629,0.560743,17.334,1.373633,509.92,469.64,205.3,0.007775,0.992225,1,1,0.950000,0.012276,0.023012
2.493781,4568.667872,0.080000,14.441523,44.570478,12.707228,0.550294,1.412455,0.284365,8.800000,0.948366,55.730436,1.346430,2.128656,20.876573,4.600000,13.500000,0.695551,0.515091,0.589146,17.334,1.540467,521.63,449.42,196.0,0.007889,0.992111,1,1,0.950000,0.026405,0.018130
2.493781,4568.667872,0.097412,14.221595,51.967884,11.799414,0.550000,1.328131,0.016613,8.800000,0.950000,59.785107,1.499839,1.809599,27.957738,4.600000,13.500000,0.729457,0.550628,0.544009,17.334,1.433903,522.52,481.25,211.1,0.004016,0.995984,1,1,0.950000,0.022598,0.016823
2.493781,4073.616689,0.093687,14.956692,50.871699,15.542909,0.550000,1.260174,0.187499,8.800000,0.873773,64.969688,1.341472,1.930895,29.028281,4.600000,13.500000,0.711214,0.543521,0.561318,17.334,1.509015,480.60,436.92,206.6,0.008216,0.991784,1,1,0.950000,0.069323,0.015204
2.493781,4254.837455,0.107853,13.851012,51.967884,11.967887,0.565529,1.450000,0.084597,8.719545,0.950000,67.015673,1.341472,2.128656,26.339360,4.600000,13.500000,0.626842,0.485808,0.487663,17.334,2.135351,298.59,424.60,383.6,0.012383,0.987617,1,1,0.950000,0.145093,0.030657
2.493781,4191.608044,0.080855,16.583250,51.967884,9.149275,0.550000,1.211940,0.147802,8.208674,0.938860,50.285727,1.499413,2.128656,30.226686,4.600000,13.500000,0.729534,0.550631,0.569279,15.681,1.637720,442.63,475.61,379.1,0.007661,0.992339,1,1,0.950000,0.014164,0.058150
2.493781,4300.612597,0.080000,16.161407,46.751955,11.441456,0.558236,1.145266,0.128729,8.800000,0.893736,65.487135,1.341472,2.128656,25.985131,4.600000,13.500000,0.728809,0.550629,0.531938,17.334,1.327221,491.58,452.75,205.1,0.006153,0.993847,1,1,0.950000,0.002174,0.023758
2.493781,4145.536975,0.108351,14.305274,47.772872,9.149275,0.573195,1.354249,0.146172,8.800000,0.921065,59.230172,1.341472,2.128656,21.553347,4.600000,13.500000,0.713858,0.529153,0.597452,17.334,1.511171,506.61,448.39,186.8,0.006010,0.993990,1,1,0.950000,0.005012,0.027499
2.493781,4568.667872,0.111190,13.804125,47.616358,9.149275,0.550000,1.301062,0.250237,8.702166,0.893156,59.962033,1.395548,2.128656,23.585652,4.600000,13.500000,0.716208,0.527493,0.637783,17.334,1.847006,486.69,433.44,184.8,0.008038,0.991962,1,1,0.950000,0.003151,0.025926
2.493781,4568.667872,0.080000,12.514348,51.967884,9.687096,0.568891,1.198985,0.175543,8.800000,0.950000,52.115279,1.490080,2.128656,27.578558,4.600000,13.500000,0.690019,0.518584,0.566632,17.334,3.316879,272.87,453.24,383.6,0.009683,0.990317,1,1,0.950000,0.055685,0.026270
2.493781,4054.670548,0.080388,11.340134,51.967884,10.320270,0.550000,1.350798,0.270676,8.701172,0.949461,54.595283,1.341472,2.044429,30.226686,4.600000,13.500000,0.660045,0.475215,0.620687,17.334,2.995040,283.47,415.10,383.4,0.009807,0.990193,1,1,0.950000,0.009464,0.014964
2.493781,4568.667872,0.099343,13.712587,51.967884,13.118739,0.550000,1.285603,0.104669,8.603619,0.897684,58.559230,1.341472,2.128656,22.846919,4.600000,13.500000,0.716852,0.550637,0.545577,17.334,3.967754,211.61,454.75,362.6,0.011988,0.988012,1,1,0.950000,0.069076,0.027800
2.493781,4264.949958,0.080000,15.670237,47.239508,9.149275,0.557181,1.403082,0.000000,8.615510,0.917734,61.036511,1.474155,2.128656,24.371801,4.600000,13.500000,0.694190,0.544925,0.480448,17.334,2.591478,216.33,460.09,370.6,0.012110,0.987890,1,1,0.950000,0.115605,0.030943
2.493781,4496.117934,0.126378,12.019323,47.420643,9.905556,0.550000,1.255590,0.000000,8.697785,0.875321,56.305978,1.522429,2.128656,29.683296,4.600000,13.500000,0.697560,0.510407,0.626266,17.334,1.748751,461.29,411.03,163.7,0.005934,0.994066,1,1,0.950000,0.001967,0.009723
2.493781,4495.323467,0.168079,13.160833,51.967884,11.412570,0.550000,1.385322,0.055756,8.800000,0.841627,56.392220,1.538552,2.045599,28.529823,4.600000,13.500000,0.724838,0.538192,0.635231,15.983,3.047514,263.45,416.72,340.0,0.011871,0.988129,1,1,0.950000,0.000674,0.033300
2.493781,4313.806116,0.172901,14.375028,45.638534,10.018760,0.550000,1.365130,0.000000,8.586797,0.923748,64.329530,1.341472,2.128656,28.485114,4.600000,13.500000,0.688268,0.512600,0.580490,17.334,1.688329,435.50,435.63,373.0,0.010226,0.989774,1,1,0.950000,0.043051,0.009839
2.493781,4065.394820,0.095211,11.811517,48.145222,9.149275,0.560215,1.000000,0.000000,8.482934,0.922304,48.824318,1.356656,1.851490,27.908626,4.600000,13.500000,0.644847,0.473613,0.575921,17.334,1.576925,504.49,401.87,176.1,0.007574,0.992426,1,1,0.950000,0.036811,0.030487
2.493781,3868.662538,0.080000,14.339282,49.882945,11.322471,0.550000,1.442700,0.000000,8.317995,0.950000,59.239173,1.401946,2.128656,28.645842,4.600000,13.500000,0.685919,0.515089,0.546746,17.334,1.274959,522.52,450.19,194.5,0.008015,0.991985,1,1,0.950000,0.050483,0.016097
2.493781,4382.404347,0.094932,16.359228,48.315573,9.149275,0.550000,1.370296,0.330367,8.783060,0.950000,60.194279,1.341472,1.945135,24.773593,4.600000,13.500000,0.721321,0.550629,0.485528,17.334,1.380756,447.88,481.25,383.6,0.010057,0.989943,1,1,0.950000,0.024937,0.023341
2.493781,4568.667872,0.080000,14.021389,51.967884,9.149275,0.639446,1.324716,0.000000,8.680636,0.921698,60.339269,1.468458,1.792403,30.226686,4.600000,13.500000,0.720378,0.550637,0.510993,17.334,3.562162,217.27,466.92,372.2,0.012076,0.987924,1,1,0.950000,0.039503,0.021248
2.493781,4508.806956,0.080000,11.704495,46.426449,9.149275,0.600894,1.426615,0.116603,8.800000,0.894325,57.401296,1.542601,2.128656,25.709661,4.600000,13.500000,0.560522,0.383107,0.664319,14.951,2.188919,379.31,315.21,159.8,0.007952,0.992048,1,1,0.950000,0.010081,0.049429
2.493781,3738.807833,0.080000,14.511199,49.460182,9.388198,0.550000,1.414496,0.133558,8.691677,0.948163,60.085809,1.341472,2.052806,30.226686,4.600000,13.500000,0.696361,0.530376,0.501806,17.334,1.122491,521.51,462.65,206.4,0.008042,0.991958,1,1,0.950000,0.057596,0.007714
2.493781,4406.614358,0.111053,13.407161,50.334609,10.184309,0.553593,1.202624,0.059954,8.180699,0.890742,66.944153,1.463500,1.943818,30.226686,4.600000,13.500000,0.617350,0.453881,0.564213,17.334,1.629013,367.18,371.95,359.8,0.010307,0.989693,1,1,0.950000,0.066675,0.007151
2.493781,4567.391842,0.149445,14.681688,51.967884,9.149275,0.558296,1.212067,0.033644,8.608749,0.950000,58.765362,1.497612,1.960984,25.931246,4.600000,13.500000,0.705860,0.550634,0.477792,17.334,2.351533,298.59,481.25,383.6,0.009998,0.990002,1,1,0.950000,0.093483,0.031628
2.493781,4039.820679,0.080000,13.895168,51.967884,9.149275,0.550000,1.260842,0.286088,8.578953,0.950000,61.780991,1.650783,2.123902,30.137674,4.600000,13.500000,0.689145,0.533700,0.496677,17.334,1.759678,373.23,466.45,383.6,0.010120,0.989880,1,1,0.950000,0.097555,0.030503
2.493781,4203.882719,0.155474,13.821357,47.969358,9.149275,0.550000,1.450000,0.021423,8.800000,0.934907,62.640285,1.652420,2.095033,26.320910,4.600000,13.500000,0.728442,0.548557,0.580631,17.334,1.527707,514.22,471.82,195.4,0.008122,0.991878,1,1,0.950000,0.035501,0.015834
2.493781,4503.137525,0.080092,12.148114,51.967884,10.045325,0.550000,1.362127,0.000000,8.604400,0.943703,65.904069,1.370171,2.087867,27.526240,4.600000,13.500000,0.656803,0.495224,0.569309,17.334,2.377705,359.08,429.96,381.1,0.008235,0.991765,1,1,0.950000,0.097263,0.023721
2.493781,4568.667872,0.176859,13.935186,51.967884,9.149275,0.550000,1.386758,0.000000,8.779150,0.880048,53.277208,1.588795,1.946806,21.942118,4.600000,13.500000,0.718253,0.545692,0.515689,17.334,1.265255,479.75,441.82,197.8,0.007793,0.992207,1,1,0.950000,0.018337,0.018187
2.493781,4523.524530,0.080000,15.515751,51.967884,10.921257,0.550000,1.138806,0.150541,8.800000,0.906715,72.342050,1.341472,2.128656,30.226686,4.600000,13.500000,0.730454,0.550628,0.547111,17.334,1.380999,498.72,459.32,200.8,0.008417,0.991583,1,1,0.950000,0.007802,0.020235
2.493781,4568.667872,0.080000,14.078604,49.384904,9.149275,0.550000,1.390808,0.000000,8.650245,0.945695,53.044029,1.341472,2.037085,27.800869,4.600000,13.500000,0.740583,0.550407,0.608268,17.126,1.604090,520.16,478.88,194.1,0.007783,0.992217,1,1,0.950000,0.000404,0.022698
2.493781,4557.282776,0.080000,11.584811,51.967884,15.352090,0.550000,1.450000,0.113348,8.425223,0.893543,58.921938,1.341472,2.120168,26.255612,4.600000,13.500000,0.600227,0.417768,0.653170,17.334,2.338372,325.71,343.43,360.9,0.010005,0.989995,1,1,0.950000,0.002238,0.026946
2.493781,4388.200735,0.080000,11.765474,51.967884,11.943088,0.573146,1.216765,0.078062,8.800000,0.903545,54.618427,1.471589,2.128656,29.968202,4.600000,13.500000,0.555784,0.376796,0.655529,14.916,2.134200,368.62,313.22,156.0,0.007847,0.992153,1,1,0.950000,0.000015,0.041473
2.493781,4267.817196,0.080000,14.805649,51.304127,10.586321,0.550000,1.144091,0.315815,8.552315,0.902724,59.254574,1.707328,2.128656,25.592764,4.600000,13.500000,0.723021,0.550628,0.522935,17.334,1.209992,496.52,457.30,202.7,0.008015,0.991985,1,1,0.950000,0.015424,0.048474
2.493781,4568.667872,0.081587,11.667978,51.967884,10.738202,0.550000,1.303788,0.000000,8.707490,0.937065,63.116017,1.341472,2.015139,29.531662,4.600000,13.500000,0.675060,0.511164,0.577672,17.334,3.258610,287.79,440.67,378.4,0.010174,0.989826,1,1,0.950000,0.095026,0.024806
2.493781,4568.667872,0.107253,12.666235,51.967884,10.974655,0.550000,1.247304,0.000000,8.748388,0.916692,66.410811,1.341472,2.128656,30.123899,4.600000,13.500000,0.698877,0.508861,0.643436,17.334,2.148434,409.07,429.15,370.2,0.010314,0.989686,1,1,0.950000,0.002085,0.017926
2.493781,4346.082766,0.110433,12.934935,47.016515,9.717264,0.550000,1.450000,0.407159,8.800000,0.915030,53.562818,1.507437,1.948799,23.034023,4.600000,13.500000,0.702708,0.545345,0.544094,17.334,3.052857,287.59,459.09,369.5,0.009755,0.990245,1,1,0.950000,0.103137,0.050354
2.493781,4322.385677,0.080000,13.863479,51.328551,9.149275,0.550000,1.356472,0.153583,8.614492,0.882949,55.855717,1.341472,2.128656,30.226686,4.600000,13.500000,0.649832,0.467805,0.630864,15.122,1.865803,445.04,380.00,171.4,0.007894,0.992106,1,1,0.950000,0.000972,0.040276
2.493781,3996.070336,0.186525,12.657579,47.313930,9.149275,0.550000,1.393197,0.301264,8.638099,0.842026,60.921964,1.341472,2.128656,28.710932,4.600000,13.500000,0.672748,0.514458,0.549191,17.334,3.536057,191.73,398.53,340.2,0.012118,0.987882,1,1,0.950000,0.085915,0.026593
2.493781,4568.667872,0.080000,15.943881,50.975229,10.770025,0.590006,1.450000,0.116822,8.572049,0.885124,59.419430,1.494028,2.056495,27.547562,4.600000,13.500000,0.733549,0.550630,0.598403,15.336,1.634506,486.84,448.39,205.8,0.008021,0.991979,1,1,0.950000,0.004945,0.046627
2.493781,4144.554696,0.080000,12.731475,48.377849,9.149275,0.550000,1.364631,0.000000,8.688552,0.832719,62.607238,1.450790,1.971255,30.226686,4.600000,13.500000,0.707027,0.550634,0.525315,17.334,2.044033,327.16,421.84,336.4,0.010154,0.989846,1,1,0.950000,0.094034,0.021873
