generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,ignition_ms,compression_ratio,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
2.602112,6728.618938,0.370780,20.884500,122.677389,33.636923,0.629335,1.282677,0.141119,7.730098,0.756666,41.323309,1.333729,1.527778,23.410304,4.307333,11.430267,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,35.4,0.012110,0.987890,0,1,0.000000,0.000000,0.000000
0.648300,7579.318345,0.297282,20.020424,83.635235,46.119230,0.690301,1.195281,0.219788,8.752048,0.808634,45.399152,1.411894,1.494126,32.131121,3.796081,12.618178,0.059753,0.031706,0.057870,2.772,0.243414,122.83,23.59,52.5,0.012075,0.987925,1,1,0.271429,0.001434,0.024686
1.108431,4397.611043,0.160345,19.092370,81.486475,42.436423,0.721592,1.048992,0.864943,8.380955,0.611450,29.590503,1.494231,1.812723,34.540974,4.142125,11.587844,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,29.3,0.000003,0.999997,0,1,0.000000,0.000000,0.000000
2.136269,11168.785103,0.211221,20.832319,73.429332,51.866113,0.597711,1.279422,0.465113,7.465128,0.872198,46.755658,1.323930,1.867229,51.283030,3.693139,11.741413,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,45.6,0.009734,0.990266,0,1,0.000000,0.000000,0.000000
1.018605,5687.417340,0.121585,25.746095,76.490111,65.908337,0.658592,1.003117,0.820731,8.765700,0.585709,31.816019,1.398411,1.546998,58.655093,3.515798,11.186081,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,27.1,0.000051,0.999949,0,1,0.000000,0.000000,0.000000
2.511125,13548.567963,0.408282,11.519396,76.480462,42.602857,0.657757,1.055177,0.403344,7.444514,0.682836,49.291969,1.424794,1.421808,36.717697,4.104325,12.217734,0.046152,0.036024,0.441039,0.404,3.338657,31.82,22.63,38.1,0.012135,0.987865,0,1,0.542857,0.003074,0.019568
2.673106,11057.616147,0.450276,18.964636,120.474292,52.804214,0.496082,1.242294,0.631480,7.492820,0.811635,48.960955,1.485294,1.982872,38.534773,4.713084,11.693832,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,41.9,0.012148,0.987852,0,1,0.000000,0.000000,0.000000
2.732947,4861.349884,0.388949,25.042083,77.147262,41.795355,0.655550,1.220519,0.382600,7.910790,0.888948,45.719150,1.556328,1.712531,41.686323,4.823313,11.179807,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,42.0,0.009723,0.990277,0,1,0.000000,0.000000,0.000000
1.179576,5280.639372,0.445936,24.295820,112.083502,37.432953,0.731740,1.257942,0.948146,7.718981,0.744000,47.087968,1.466464,1.851822,41.438239,4.061561,12.595644,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,39.4,0.007287,0.992713,0,1,0.000000,0.000000,0.000000
0.936054,2738.725026,0.126743,17.128353,125.804913,45.589424,0.606104,1.193974,0.670070,7.838753,0.874137,50.713310,1.444068,1.590279,56.681608,4.000673,11.118932,0.010497,0.005618,0.023122,7.225,0.023353,197.48,4.52,43.2,0.009715,0.990285,1,1,0.950000,0.584550,0.043066
0.251459,12398.486224,0.249038,17.886586,95.572027,38.500193,0.514787,1.045941,0.929792,7.404171,0.786777,38.402581,1.532090,1.949787,33.734913,3.733382,11.642898,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,37.5,0.000006,0.999994,0,1,0.000000,0.000000,0.000000
2.012714,11408.659925,0.383708,18.879312,112.998380,30.140834,0.556654,1.100300,0.625561,7.358891,0.882994,28.603261,1.555093,1.525463,34.186681,3.716462,11.986855,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,43.2,0.000000,1.000000,0,1,0.000000,0.000000,0.000000
1.677241,12274.753874,0.493873,22.475688,120.372242,31.822559,0.542640,1.144746,0.367168,7.283750,0.634742,48.440107,1.442554,1.990263,47.299909,4.918957,11.790484,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,33.1,0.009717,0.990283,0,1,0.000000,0.000000,0.000000
2.561536,4084.586286,0.387871,22.999628,96.589223,43.343493,0.643039,1.131845,0.355920,8.066071,0.683314,42.387021,1.392029,1.572204,43.733392,4.135196,12.509087,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,35.4,0.009667,0.990333,0,1,0.000000,0.000000,0.000000
1.204688,7612.932549,0.486166,13.170230,80.961133,50.559676,0.488851,1.204550,0.908222,7.159644,0.597257,28.975906,1.508127,1.535729,54.985871,4.379325,11.086157,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,27.4,0.000000,1.000000,0,1,0.000000,0.000000,0.000000
1.370749,9505.378014,0.190854,11.511065,91.481558,69.902682,0.625302,1.284136,0.183789,8.629177,0.588257,39.489887,1.311292,1.422455,46.964302,3.588971,12.583174,0.158438,0.099147,0.240204,2.616,1.237063,88.38,53.66,35.4,0.000019,0.999981,1,1,0.407143,0.024995,0.019833
0.621620,3935.987912,0.168124,16.652012,100.468018,69.057583,0.555727,1.161340,0.379333,8.321183,0.745272,35.547459,1.346587,1.417618,54.087471,4.524947,11.622915,0.041289,0.027959,0.080818,10.050,0.082575,255.86,19.17,35.5,0.000026,0.999974,1,1,0.950000,0.487409,0.041111
1.749898,13062.282658,0.240437,16.076660,93.722586,57.968767,0.525024,1.234668,0.970587,7.182554,0.748214,33.524660,1.525294,1.982423,58.238110,4.343966,11.579223,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,35.5,0.000001,0.999999,0,1,0.000000,0.000000,0.000000
0.392266,13007.907169,0.274159,24.444035,76.620976,29.602188,0.767375,1.051031,0.362520,7.976076,0.617913,44.634420,1.450320,1.410175,51.373422,3.897773,11.229558,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,29.9,0.009701,0.990299,0,1,0.000000,0.000000,0.000000
0.531004,13642.938841,0.402452,12.439319,76.172611,49.650512,0.699905,1.064617,0.454689,7.687931,0.685580,30.309298,1.298111,1.531018,48.229525,4.917131,12.566416,-0.050000,0.000000,0.000000,0.001,0.000000,0.05,0.00,35.5,0.000000,1.000000,0,1,0.099997,5.236355,5.947583
0.627971,10951.065292,0.336017,12.569458,85.294853,76.699965,0.742753,1.047563,0.336307,7.147474,0.839818,41.567039,1.288334,1.700357,52.686957,4.774643,11.154930,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,41.1,0.009700,0.990300,0,1,0.000000,0.000000,0.000000
2.311879,12337.354026,0.490864,22.642720,114.987061,29.003250,0.676161,1.280589,0.156817,8.427884,0.695499,33.903874,1.355328,1.436971,46.178261,3.792550,12.507193,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,35.9,0.000000,1.000000,0,1,0.000000,0.000000,0.000000
2.351586,9228.037271,0.344993,23.379125,81.562507,60.710654,0.728508,1.005910,0.039616,7.892568,0.621342,31.831942,1.352373,1.440121,47.759411,4.643104,12.494583,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,32.2,0.000001,0.999999,0,1,0.000000,0.000000,0.000000
0.750771,6786.861873,0.200280,23.028175,100.125680,35.043352,0.768624,1.202865,0.388088,7.379639,0.894793,38.791515,1.347419,1.515965,26.467564,3.551137,12.632938,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,46.2,0.000000,1.000000,0,1,0.000000,0.000000,0.000000
0.065049,6937.912986,0.360102,13.744548,71.755283,55.851015,0.631227,1.128246,0.968017,8.695048,0.820923,36.381811,1.286661,1.432752,37.842593,4.667760,12.011243,-0.047671,0.016927,0.021575,24.301,0.029143,313.46,12.78,41.5,0.000032,0.999968,1,1,0.950000,0.088340,0.028840
1.613754,12878.318394,0.232211,13.371762,124.889815,30.759278,0.601282,1.177444,0.496530,7.882034,0.894120,43.981544,1.390396,1.828058,26.450842,4.427315,12.445827,0.412064,0.255617,0.606292,6.916,1.478130,376.51,210.27,46.2,0.009645,0.990355,1,1,0.950000,0.046697,0.020841
2.143347,4164.469234,0.398775,19.540135,118.924735,43.813097,0.487909,1.073823,0.580696,8.191711,0.715795,31.104181,1.484207,1.800002,46.393172,4.620570,12.185334,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,35.9,0.000000,1.000000,0,1,0.000000,0.000000,0.000000
2.172029,9688.746681,0.145186,11.316755,116.851825,46.124674,0.541638,1.136543,0.409024,7.991285,0.609404,44.101759,1.472157,2.000000,38.799107,3.577287,10.989595,0.316339,0.147777,0.725035,2.380,2.559694,123.80,82.85,30.6,0.009696,0.990304,1,1,0.950000,0.002320,0.015100
2.341683,12608.812203,0.117925,11.316755,117.356896,51.771452,0.701570,1.151986,0.311710,8.900000,0.672812,35.394525,1.426885,1.712833,43.195779,4.234139,12.484271,0.189382,0.083430,0.466902,1.230,2.136360,83.33,51.64,34.7,0.000054,0.999946,1,1,0.678571,0.005017,0.080531
2.800000,9181.970859,0.259797,11.316755,88.019750,68.389260,0.704663,1.156520,0.973945,8.634834,0.740263,40.159582,1.518245,1.496502,42.501651,4.814412,12.588150,0.203702,0.118286,0.227409,4.589,0.895707,172.74,80.56,41.8,0.012000,0.988000,1,1,0.678571,0.002748,0.029327
1.527726,8643.143986,0.338339,14.505745,115.244578,54.612410,0.689371,1.143942,0.195909,8.080139,0.807362,30.444578,1.477811,1.790294,52.434192,3.631965,11.053490,0.346613,0.202258,0.478566,6.735,0.905465,218.23,150.23,36.3,0.000006,0.999994,1,1,0.950000,0.000114,0.027079
1.667421,11998.898144,0.243279,13.979374,76.818598,33.610320,0.820000,1.186412,0.524170,7.854704,0.884387,42.682014,1.498339,1.829179,54.886570,3.604585,12.403245,0.273323,0.163601,0.297091,8.475,0.521632,306.05,133.11,46.3,0.012059,0.987941,1,1,0.814286,0.000872,0.029987
1.246483,7972.508967,0.243379,11.316755,123.346913,52.820028,0.698469,1.031117,0.731640,7.037733,0.685699,35.566636,1.455421,1.471073,56.698015,4.206156,11.650886,-0.048947,0.003932,0.025988,1.358,0.096769,29.08,2.48,32.9,0.000002,0.999998,1,1,0.271429,0.569573,0.079373
0.576916,11635.294422,0.243878,11.316755,127.810829,43.079314,0.532112,1.226737,0.843337,8.783951,0.601947,28.262874,1.337791,1.365331,27.852617,4.950000,12.274946,0.290526,0.178921,0.257927,15.682,0.343828,323.55,99.08,30.6,0.000005,0.999995,1,1,0.950000,0.001362,0.040809
1.110984,5524.348157,0.190695,11.316755,107.976618,63.823447,0.807116,1.166533,0.082934,7.727540,0.624827,28.144611,1.411301,1.857963,60.077197,4.491932,11.241312,0.105488,0.065528,0.226362,6.155,0.279317,180.34,37.67,29.0,0.000002,0.999998,1,1,0.950000,0.313404,0.039472
1.529817,6373.730941,0.381399,11.316755,109.961512,72.978586,0.732399,1.009803,0.103533,8.060534,0.849293,26.250000,1.510548,1.784649,58.180814,4.548920,11.448036,0.235106,0.156414,0.344888,11.305,0.800856,240.52,122.21,39.6,0.000002,0.999998,1,1,0.950000,0.228309,0.041429
2.069676,7213.251835,0.357742,17.294576,94.825485,57.005764,0.514441,1.107866,0.000000,7.715742,0.854262,28.121440,1.403678,1.542472,36.448595,4.877417,12.227814,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,42.7,0.000001,0.999999,0,1,0.000000,0.000000,0.000000
1.826112,8387.875905,0.313559,16.598002,102.057069,37.040049,0.503090,1.146611,0.782097,8.624218,0.891752,33.576899,1.489483,2.000000,52.654812,4.356830,12.700000,0.095714,0.062618,0.091287,4.378,0.470257,138.10,51.37,46.3,0.000016,0.999984,1,1,0.271429,0.001683,0.039065
0.419752,12832.815090,0.341210,12.127785,127.472597,28.000000,0.527630,1.210434,0.775154,8.874010,0.713464,30.257103,1.406967,1.661969,21.498274,3.781146,12.392965,0.317983,0.360023,0.137212,30.367,0.283191,311.45,236.31,74.2,0.000028,0.999972,1,1,0.950000,0.002523,0.054837
0.985562,9229.815907,0.418486,14.431972,118.010887,39.639758,0.736595,1.023183,0.706824,8.654905,0.775955,31.127660,1.432522,1.747037,40.015459,4.306691,11.352153,0.212253,0.109976,0.192592,11.418,0.232629,395.26,78.51,36.0,0.000009,0.999991,1,1,0.950000,0.001899,0.035915
1.450334,9737.398000,0.470245,12.754922,127.298714,56.501941,0.500688,1.001482,0.309727,8.074793,0.622701,29.640426,1.428970,1.758652,45.264370,4.002250,11.613193,0.407177,0.251921,0.578332,6.771,1.343735,270.95,144.32,29.9,0.000002,0.999998,1,1,0.950000,0.006163,0.020316
1.022850,10878.518526,0.251588,11.316755,115.941408,38.082609,0.684141,1.031125,0.662922,8.088185,0.687710,27.583003,1.335702,1.861284,56.300349,4.700112,11.291853,0.214249,0.134197,0.259873,11.455,0.786843,154.06,84.91,31.9,0.000002,0.999998,1,1,0.950000,0.157942,0.032622
1.565784,10908.094395,0.120964,16.185765,124.600845,28.863640,0.646467,1.033414,0.707281,7.667622,0.706443,45.221602,1.405574,1.997938,26.550310,3.518353,11.252505,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,33.3,0.009708,0.990292,0,1,0.000000,0.000000,0.000000
1.366236,3398.231777,0.445372,14.137751,118.766811,52.812200,0.593228,1.044864,0.704514,8.738884,0.710886,34.750135,1.366118,1.400815,31.560728,3.500000,11.716713,0.129802,0.092090,0.088760,16.508,0.161976,99.30,60.23,67.4,0.000019,0.999981,1,1,0.950000,0.234585,0.074972
1.739630,10733.889976,0.454756,11.624864,111.335328,36.223346,0.480000,1.203732,0.312105,8.591618,0.760077,28.953206,1.338718,1.465863,33.840413,4.178707,11.301503,0.469910,0.302395,0.630571,8.254,1.774136,229.59,211.46,35.1,0.000016,0.999984,1,1,0.950000,0.004507,0.024760
1.361944,10397.977782,0.221453,11.316755,92.542813,76.809098,0.768090,1.100590,0.223217,8.586408,0.831169,35.220374,1.436266,1.801764,43.476061,4.274288,11.759759,0.424868,0.269013,0.536518,8.666,1.145695,352.20,205.71,41.5,0.000012,0.999988,1,1,0.950000,0.002631,0.027025
2.372824,9097.402321,0.110357,19.615184,113.179265,41.543912,0.625545,1.154694,0.663807,8.705685,0.827293,35.628105,1.523206,1.713841,46.229351,4.164329,12.268225,0.296982,0.170600,0.350886,7.787,0.532559,400.45,129.85,41.5,0.000013,0.999987,1,1,0.950000,0.000581,0.034132
1.408272,9225.680610,0.394306,11.316755,119.680040,56.913563,0.676521,1.011027,0.457628,8.789853,0.680199,29.919889,1.354214,1.955194,27.011890,4.107231,11.602611,0.277619,0.171347,0.376241,5.252,1.090288,154.01,107.23,32.5,0.000010,0.999990,1,1,0.678571,0.001557,0.025989
0.521212,6541.758253,0.152994,11.445652,128.238052,55.161882,0.812930,1.266049,0.433397,8.425585,0.656678,43.277753,1.435243,1.775623,36.018135,4.008581,12.542406,0.061716,0.034213,0.055503,3.507,0.232393,101.39,20.67,36.7,0.014470,0.985530,1,1,0.271429,0.001034,0.025432
2.112414,5035.969187,0.294788,14.878051,128.680458,39.744914,0.535452,1.125578,0.104439,8.549023,0.885773,29.907028,1.413835,1.820427,45.176813,4.766510,11.106704,0.383920,0.243539,0.434700,11.570,0.764638,464.03,198.46,39.9,0.000006,0.999994,1,1,0.950000,0.013927,0.030391
1.823151,5742.871853,0.369635,11.826313,75.113202,54.662614,0.639414,1.154174,0.096977,8.409930,0.819536,38.209195,1.410471,1.858451,29.067604,3.500000,12.700000,0.405956,0.270893,0.385605,14.662,0.664233,222.82,204.25,44.4,0.000042,0.999958,1,1,0.950000,0.015050,0.027676
2.286379,9010.352162,0.321710,11.316755,125.469884,69.747879,0.820000,1.295743,0.125737,8.115259,0.677275,33.940046,1.459235,1.388576,49.965302,4.595643,11.740581,0.307050,0.151156,0.617858,2.674,1.616364,163.19,94.18,32.7,0.000005,0.999995,1,1,0.950000,0.000407,0.027297
2.724811,13837.998596,0.459034,17.452818,104.699286,65.951770,0.611795,1.168146,0.787846,8.742527,0.866299,32.027455,1.353138,1.725858,29.776729,3.799835,11.725989,0.380273,0.237604,0.460010,8.062,0.836503,210.84,189.37,41.4,0.000035,0.999965,1,1,0.950000,0.014202,0.029067
0.392374,10226.113798,0.296184,13.974956,117.001679,37.007673,0.628563,1.200434,0.000000,8.839151,0.723503,42.642826,1.439729,1.495755,51.026698,4.409383,12.159830,0.243545,0.136291,0.217218,13.205,0.472875,221.70,90.72,36.9,0.009569,0.990431,1,1,0.950000,0.001635,0.027320
0.995609,9224.092974,0.280638,11.316755,104.884613,35.630087,0.638981,1.264580,0.066460,8.424094,0.586317,31.789441,1.331117,1.585534,61.187396,3.638209,11.525763,0.340179,0.222989,0.392745,6.262,0.822417,186.52,120.28,28.0,0.000008,0.999992,1,1,0.814286,0.019352,0.021463
2.522426,13837.998596,0.330532,17.835825,114.950408,44.000636,0.541956,1.180097,0.728444,8.603311,0.750333,37.305536,1.302066,1.757273,54.084216,3.675071,11.046136,0.094276,0.054641,0.142329,1.655,0.969471,81.94,37.72,33.9,0.000024,0.999976,1,1,0.271429,0.001546,0.022793
1.905112,10109.946634,0.262116,11.966304,120.989182,56.851855,0.504866,1.234668,0.671660,8.490683,0.775209,30.452952,1.425771,1.994715,31.002704,4.727011,11.347350,0.409132,0.273772,0.441309,14.566,0.778976,408.41,195.25,35.9,0.000010,0.999990,1,1,0.950000,0.040916,0.031650
2.800000,11134.053423,0.500000,11.316755,119.785158,38.838012,0.641159,1.120379,0.926403,8.606799,0.884968,31.394885,1.307490,1.465163,34.769714,3.848378,12.145627,0.690890,0.521945,0.476797,14.271,0.892974,474.41,424.95,43.9,0.000005,0.999995,1,1,0.950000,0.001536,0.025955
1.429534,12512.729128,0.352008,15.204966,112.153681,39.823044,0.755285,1.194864,0.459198,8.900000,0.900000,36.387526,1.501073,1.624286,44.119043,3.665168,12.670792,0.267391,0.160382,0.363111,4.536,1.013851,225.17,132.80,46.6,0.000033,0.999967,1,1,0.678571,0.000545,0.028136
1.828548,5352.088526,0.192631,12.279977,80.723860,55.711791,0.656798,1.151369,0.270845,7.367284,0.900000,39.010495,1.546353,1.650864,44.629296,3.598611,11.767243,0.426137,0.279667,0.440590,14.067,0.778511,478.62,231.56,45.4,0.000002,0.999998,1,1,0.950000,0.003091,0.028339
2.238452,13184.055339,0.217567,11.827358,106.583782,38.563869,0.480000,1.138788,0.771174,8.772775,0.701418,46.832744,1.521833,2.000000,42.625474,3.854604,12.493987,0.299026,0.191200,0.354118,7.745,1.086157,184.31,123.38,39.4,0.009666,0.990334,1,1,0.814286,0.043717,0.022844
1.423328,6203.456655,0.161418,14.921355,108.416910,77.027035,0.772665,1.084209,0.389253,8.574968,0.663804,38.037457,1.503396,1.615681,38.530404,4.325689,12.325721,0.231071,0.130262,0.307167,5.443,0.534630,240.97,79.55,34.9,0.000016,0.999984,1,1,0.814286,0.031477,0.021299
2.204012,8495.922975,0.284199,14.447212,113.174637,45.038333,0.506467,1.197893,0.060320,8.368569,0.801866,41.975065,1.483093,1.719256,56.987391,4.310592,11.841733,0.375309,0.232174,0.537221,5.704,1.658877,295.86,171.28,39.6,0.007225,0.992775,1,1,0.814286,0.000945,0.018566
0.871143,11880.318958,0.164659,12.378683,84.506335,64.996747,0.480000,1.006718,0.418034,8.718771,0.882627,43.305841,1.412003,1.658009,25.664164,4.877429,12.215652,0.513955,0.357674,0.501977,18.510,0.981884,473.84,290.44,45.9,0.010056,0.989944,1,1,0.950000,0.021246,0.021107
1.021533,6201.410477,0.448720,11.316755,113.171092,48.907870,0.685557,1.000419,0.679261,7.750829,0.777313,26.721617,1.350789,1.776224,24.760900,4.809472,11.833102,0.037259,0.027627,0.076139,11.943,0.096362,228.26,19.76,37.7,0.000002,0.999998,1,1,0.950000,0.540757,0.073010
1.264552,10263.854100,0.100000,11.316755,126.055353,76.164831,0.767408,1.091881,0.560102,8.694734,0.681939,26.250000,1.458131,1.830598,23.235493,4.295511,12.459429,0.090489,0.071461,0.089521,3.176,0.447395,86.55,44.83,35.1,0.000008,0.999992,1,1,0.271429,0.067275,0.040494
1.688625,11154.031737,0.176133,15.542109,126.742163,36.753544,0.637108,1.218205,0.539118,7.805022,0.677100,42.724836,1.391202,1.933995,28.062571,3.500000,12.309179,-0.037679,0.008654,0.049087,1.064,0.218459,30.81,5.39,34.7,0.014493,0.985507,1,1,0.271429,0.419815,0.044274
1.845382,5329.650352,0.229063,19.023538,72.056081,30.253453,0.721135,1.169731,0.347461,8.551532,0.781387,44.108522,1.367532,1.787452,48.428642,3.731098,11.991367,0.070502,0.039611,0.097764,1.717,0.498396,90.35,28.48,39.4,0.012110,0.987890,1,1,0.271429,0.016276,0.018887
1.452842,11153.783985,0.249078,16.234374,122.850438,76.564960,0.564013,1.000000,0.209730,8.900000,0.613969,27.563816,1.431714,1.680890,30.376946,4.750530,12.403518,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,31.6,0.000000,1.000000,0,1,0.000000,0.000000,0.000000
0.259276,12577.211224,0.257670,12.611931,127.941451,44.971938,0.538843,1.000000,0.397407,8.900000,0.606838,43.337147,1.416490,1.744924,29.477666,4.645635,12.339444,0.169234,0.109476,0.188884,14.404,0.219765,322.85,61.12,32.5,0.009878,0.990122,1,1,0.950000,0.211394,0.021850
2.043095,10977.286109,0.449751,14.567126,101.017502,28.000000,0.668377,1.077720,0.292683,8.528004,0.776766,33.344539,1.556187,1.595625,32.129600,4.206216,12.498114,0.153601,0.086629,0.263337,1.731,1.563940,107.08,61.91,39.8,0.000008,0.999992,1,1,0.407143,0.002154,0.023968
1.108831,11979.333946,0.193276,13.222554,110.216656,53.657336,0.686743,1.236897,0.071137,8.664151,0.766787,36.476340,1.307514,1.365331,38.048461,4.204370,11.837135,0.161312,0.098884,0.217898,3.062,1.016305,100.63,69.76,37.2,0.000023,0.999977,1,1,0.407143,0.000531,0.025268
2.719061,13837.998596,0.450155,19.300134,105.947381,53.418711,0.530431,1.173255,0.099884,8.386547,0.742808,38.856453,1.515635,1.824430,35.097653,4.273886,11.664101,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,35.5,0.000054,0.999946,0,1,0.000000,0.000000,0.000000
2.537354,10273.497949,0.112520,14.542151,95.693391,28.000000,0.625184,1.083813,0.437159,7.946629,0.900000,46.890731,1.374670,1.528374,22.849606,4.646217,12.179926,0.042672,0.034338,0.160702,1.120,1.210458,54.33,28.43,46.3,0.014535,0.985465,1,1,0.271429,0.165121,0.022243
1.583581,10807.725325,0.370447,17.218195,108.069482,60.089180,0.551498,1.029913,0.403234,8.578849,0.678556,29.040785,1.402019,1.934426,50.195894,3.967840,11.966993,0.189757,0.104266,0.327294,2.228,1.319059,123.36,65.09,33.5,0.000005,0.999995,1,1,0.542857,0.002848,0.025606
1.858590,9105.474599,0.300491,11.316755,111.114554,53.611691,0.480000,1.154043,0.648952,8.794402,0.792391,29.990491,1.294614,1.431536,41.574138,3.926494,11.574248,0.532031,0.530132,0.302216,24.399,0.675368,359.67,386.47,42.6,0.000014,0.999986,1,1,0.950000,0.073144,0.034112
2.253798,13130.290318,0.351324,12.749752,116.125438,30.972336,0.756479,1.188363,0.747869,8.900000,0.704800,28.689268,1.370075,1.691157,45.955212,3.826263,12.305702,0.188406,0.114535,0.249252,3.827,0.768353,138.80,74.27,35.7,0.000022,0.999978,1,1,0.542857,0.014483,0.033227
1.204226,8007.015522,0.152646,13.663184,96.439132,33.696199,0.522993,1.169733,0.103194,8.337297,0.580000,46.777234,1.474340,1.536370,53.870369,4.400506,12.653494,-0.007651,0.023746,0.092361,1.569,0.461806,40.42,12.67,33.1,0.012069,0.987931,1,1,0.271429,0.313647,0.026178
1.328084,9550.747657,0.219442,11.316755,95.298442,77.027035,0.739794,1.109323,0.736420,8.785978,0.828311,35.874848,1.464962,1.823502,46.401312,4.046359,11.662220,0.362280,0.231488,0.349390,15.431,0.710159,229.47,176.40,41.3,0.000031,0.999969,1,1,0.950000,0.000372,0.030970
1.838664,9432.414442,0.224768,12.615225,121.164108,51.434608,0.537887,1.145864,0.118098,8.779901,0.623046,32.478246,1.304690,1.761025,29.778241,3.637284,10.900000,0.245293,0.130051,0.468212,2.498,1.864305,118.80,74.55,28.0,0.000022,0.999978,1,1,0.678571,0.000548,0.018965
2.711904,5897.742163,0.134468,11.316755,77.761223,77.027035,0.586353,1.037120,0.607718,8.460583,0.897428,40.984920,1.491161,1.558176,21.498274,4.418508,12.519045,0.497544,0.345085,0.450301,20.491,0.991780,386.82,284.91,45.9,0.012060,0.987940,1,1,0.950000,0.002206,0.030368
1.970274,9448.313305,0.248574,13.149782,120.721014,62.649543,0.496759,1.224595,0.362120,8.447504,0.768243,35.531525,1.516381,1.936834,36.725590,3.823022,12.297176,0.211870,0.129652,0.277171,3.159,1.815654,106.62,91.64,38.8,0.000006,0.999994,1,1,0.542857,0.001793,0.024434
1.859884,3181.466421,0.500000,11.316755,99.655230,32.015931,0.557221,1.144921,0.358520,7.836613,0.900000,32.818656,1.478958,1.438579,22.974670,4.442378,12.510952,0.079186,0.050864,0.063951,6.533,0.282532,138.87,42.12,46.0,0.000001,0.999999,1,1,0.271429,0.005663,0.037627
1.766147,10973.152210,0.415385,12.089754,74.018389,47.780194,0.643661,1.063729,0.239049,8.565902,0.798763,48.362729,1.512673,1.807513,25.736144,4.409312,11.772517,0.300303,0.184174,0.442785,4.635,1.564444,236.57,135.34,38.4,0.012077,0.987923,1,1,0.678571,0.010822,0.014311
1.852798,5112.699057,0.224749,14.773946,118.093262,28.000000,0.493564,1.163024,0.549410,8.552925,0.776081,39.597541,1.405503,2.000000,33.616562,4.929556,11.225312,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,35.6,0.000076,0.999924,0,1,0.000000,0.000000,0.000000
1.877007,9339.489764,0.207148,13.009889,122.737261,64.307198,0.485590,1.208885,0.181908,7.709532,0.885542,41.804795,1.440720,1.365331,48.832072,3.853655,10.900000,0.484750,0.311217,0.636811,9.066,1.741380,428.85,253.55,41.6,0.009685,0.990315,1,1,0.950000,0.000482,0.018375
1.965814,6999.452531,0.302588,14.200452,128.680458,36.837127,0.630414,1.146602,0.386595,8.616658,0.693499,29.841963,1.434362,1.949844,40.862338,4.057079,12.423760,0.365929,0.219232,0.512465,6.041,1.041671,179.71,139.87,35.5,0.000014,0.999986,1,1,0.950000,0.002105,0.030932
0.230242,6813.779906,0.439876,15.603466,70.929434,52.616333,0.516162,1.123036,0.501919,8.742292,0.715026,34.552260,1.517099,1.376200,50.304168,4.080162,12.113969,0.100819,0.045565,0.058344,21.718,0.141537,164.17,29.97,35.6,0.000016,0.999984,1,1,0.950000,0.002579,0.030251
2.763116,11382.860372,0.414738,17.558251,106.882161,60.395229,0.480000,1.199068,0.737446,8.684325,0.891400,40.338488,1.359732,1.702492,28.590254,3.650643,11.729166,0.420441,0.271498,0.464326,11.883,0.842991,410.79,222.65,46.4,0.007186,0.992814,1,1,0.950000,0.002724,0.024724
2.043928,5368.032563,0.176521,11.316755,115.582856,34.963189,0.691965,1.194862,0.186131,7.708929,0.643486,36.662855,1.300467,1.671463,21.498274,3.583883,11.576953,0.101301,0.062170,0.142270,1.936,0.963074,79.57,36.80,30.7,0.000007,0.999993,1,1,0.271429,0.002611,0.024788
